PC1,PC2,image_path,prediction,ground_truth
-3.0765977,6.534956,/kaggle/input/oneshot/test_OS/real/real_140.jpg,[real face],real
0.48660222,-0.17966266,/kaggle/input/oneshot/test_OS/real/real_137.jpg,[real face],real
-2.191684,-3.951999,/kaggle/input/oneshot/test_OS/real/real_72.jpg,[generated],real
-2.5642369,1.9169018,/kaggle/input/oneshot/test_OS/real/real_80.jpg,[real face],real
-5.4900966,13.388012,/kaggle/input/oneshot/test_OS/real/real_115.jpg,[real face],real
-2.5859323,-7.7415013,/kaggle/input/oneshot/test_OS/real/real_130.jpg,[real face],real
-13.859759,6.425738,/kaggle/input/oneshot/test_OS/real/real_60.jpg,[generated],real
-2.6040022,0.29195923,/kaggle/input/oneshot/test_OS/real/real_39.jpg,[real face],real
-2.6513417,-15.250973,/kaggle/input/oneshot/test_OS/real/real_101.jpg,[generated],real
10.878043,0.66391265,/kaggle/input/oneshot/test_OS/real/real_18.jpg,[real face],real
9.944643,-8.899501,/kaggle/input/oneshot/test_OS/real/real_2.jpg,real face,real
-0.107548654,0.9682187,/kaggle/input/oneshot/test_OS/real/real_123.jpg,[real face],real
0.5997266,-8.706612,/kaggle/input/oneshot/test_OS/real/real_122.jpg,real face,real
4.8162117,-7.212672,/kaggle/input/oneshot/test_OS/real/real_49.jpg,[generated],real
-10.104037,6.275739,/kaggle/input/oneshot/test_OS/real/real_63.jpg,real face,real
-7.3051634,1.4045005,/kaggle/input/oneshot/test_OS/real/real_43.jpg,real face,real
12.208429,4.436097,/kaggle/input/oneshot/test_OS/real/real_138.jpg,[real face],real
-19.931122,4.7233214,/kaggle/input/oneshot/test_OS/real/real_17.jpg,[real face],real
-5.6854367,-9.577812,/kaggle/input/oneshot/test_OS/real/real_7.jpg,[real face],real
-7.696586,-2.9979124,/kaggle/input/oneshot/test_OS/real/real_65.jpg,[real face],real
8.694483,0.60693055,/kaggle/input/oneshot/test_OS/real/real_129.jpg,[real face],real
-4.062727,-9.261334,/kaggle/input/oneshot/test_OS/real/real_149.jpg,real face,real
-14.84194,13.005989,/kaggle/input/oneshot/test_OS/real/real_20.jpg,[real face],real
-3.9721854,8.6877775,/kaggle/input/oneshot/test_OS/real/real_61.jpg,real face,real
-0.35394365,-5.5908446,/kaggle/input/oneshot/test_OS/real/real_35.jpg,[real face],real
-4.578819,5.0262356,/kaggle/input/oneshot/test_OS/real/real_38.jpg,[generated],real
-18.073332,5.6603136,/kaggle/input/oneshot/test_OS/real/real_56.jpg,real face,real
3.1725304,-3.2243578,/kaggle/input/oneshot/test_OS/real/real_0.jpg,[real face],real
-8.495984,-14.873476,/kaggle/input/oneshot/test_OS/real/real_42.jpg,[generated],real
8.478958,-8.612212,/kaggle/input/oneshot/test_OS/real/real_116.jpg,[generated],real
14.331232,5.44703,/kaggle/input/oneshot/test_OS/real/real_14.jpg,[generated],real
-2.470499,-0.5685603,/kaggle/input/oneshot/test_OS/real/real_128.jpg,[generated],real
13.464035,7.5187545,/kaggle/input/oneshot/test_OS/real/real_109.jpg,[real face],real
-5.695864,-8.062655,/kaggle/input/oneshot/test_OS/real/real_113.jpg,[real face],real
15.543963,4.336652,/kaggle/input/oneshot/test_OS/real/real_31.jpg,[real face],real
-6.0163836,7.180302,/kaggle/input/oneshot/test_OS/real/real_74.jpg,[real face],real
-5.0378113,-3.3742461,/kaggle/input/oneshot/test_OS/real/real_52.jpg,[real face],real
0.47368887,2.009675,/kaggle/input/oneshot/test_OS/real/real_135.jpg,[real face],real
1.8579359,-4.640856,/kaggle/input/oneshot/test_OS/real/real_139.jpg,real face,real
-2.9386542,-6.0409255,/kaggle/input/oneshot/test_OS/real/real_36.jpg,[real face],real
8.613354,-4.359526,/kaggle/input/oneshot/test_OS/real/real_22.jpg,[real face],real
-5.9516044,-11.7988,/kaggle/input/oneshot/test_OS/real/real_147.jpg,[real face],real
18.694927,2.073611,/kaggle/input/oneshot/test_OS/real/real_69.jpg,[generated],real
-4.682184,13.420083,/kaggle/input/oneshot/test_OS/real/real_24.jpg,real face,real
15.958917,13.522098,/kaggle/input/oneshot/test_OS/real/real_48.jpg,[real face],real
-11.055207,4.653342,/kaggle/input/oneshot/test_OS/real/real_11.jpg,[real face],real
20.967333,6.778379,/kaggle/input/oneshot/test_OS/real/real_68.jpg,[generated],real
-2.903534,-4.8736477,/kaggle/input/oneshot/test_OS/real/real_28.jpg,[real face],real
1.0902956,6.3582644,/kaggle/input/oneshot/test_OS/real/real_19.jpg,real face,real
-8.836262,-20.095074,/kaggle/input/oneshot/test_OS/real/real_96.jpg,[generated],real
-5.5469065,10.382961,/kaggle/input/oneshot/test_OS/real/real_112.jpg,[real face],real
-8.704181,-14.577838,/kaggle/input/oneshot/test_OS/real/real_107.jpg,[generated],real
-8.633534,4.0281887,/kaggle/input/oneshot/test_OS/real/real_33.jpg,[real face],real
-8.494539,3.4683242,/kaggle/input/oneshot/test_OS/real/real_141.jpg,[generated],real
-3.8923519,-16.863617,/kaggle/input/oneshot/test_OS/real/real_118.jpg,real face,real
-3.0810504,-6.9376287,/kaggle/input/oneshot/test_OS/real/real_76.jpg,[real face],real
-6.8568535,14.02736,/kaggle/input/oneshot/test_OS/real/real_114.jpg,real face,real
0.6911986,-3.1200635,/kaggle/input/oneshot/test_OS/real/real_5.jpg,real face,real
-7.6510196,-5.056882,/kaggle/input/oneshot/test_OS/real/real_90.jpg,[generated],real
-0.061013386,-1.1470982,/kaggle/input/oneshot/test_OS/real/real_132.jpg,[real face],real
2.3249032,-2.828408,/kaggle/input/oneshot/test_OS/real/real_23.jpg,[generated],real
-3.6476696,-0.94538534,/kaggle/input/oneshot/test_OS/real/real_15.jpg,[real face],real
14.123678,3.3758552,/kaggle/input/oneshot/test_OS/real/real_40.jpg,[generated],real
2.0071342,-6.6747026,/kaggle/input/oneshot/test_OS/real/real_127.jpg,[generated],real
-4.843974,-6.7089095,/kaggle/input/oneshot/test_OS/real/real_86.jpg,[generated],real
0.23993257,-6.657384,/kaggle/input/oneshot/test_OS/real/real_55.jpg,[generated],real
-2.7650108,2.2908463,/kaggle/input/oneshot/test_OS/real/real_121.jpg,[real face],real
20.32638,-0.57919455,/kaggle/input/oneshot/test_OS/real/real_54.jpg,[generated],real
1.1588523,-15.543016,/kaggle/input/oneshot/test_OS/real/real_126.jpg,[generated],real
22.38489,4.4163713,/kaggle/input/oneshot/test_OS/real/real_58.jpg,[real face],real
1.1771158,11.795879,/kaggle/input/oneshot/test_OS/real/real_146.jpg,[real face],real
-11.443346,-7.991613,/kaggle/input/oneshot/test_OS/real/real_145.jpg,[real face],real
-3.7364733,-15.3840065,/kaggle/input/oneshot/test_OS/real/real_95.jpg,[generated],real
19.275295,6.9385743,/kaggle/input/oneshot/test_OS/real/real_92.jpg,[generated],real
25.317072,3.6196954,/kaggle/input/oneshot/test_OS/real/real_120.jpg,[real face],real
-6.951812,-2.418949,/kaggle/input/oneshot/test_OS/real/real_10.jpg,[generated],real
-0.61191726,12.701368,/kaggle/input/oneshot/test_OS/real/real_91.jpg,real face,real
-2.5188022,-7.9707804,/kaggle/input/oneshot/test_OS/real/real_93.jpg,[generated],real
-5.826134,-18.420887,/kaggle/input/oneshot/test_OS/real/real_50.jpg,[generated],real
-5.827826,-5.841534,/kaggle/input/oneshot/test_OS/real/real_103.jpg,[real face],real
-6.297801,4.6670265,/kaggle/input/oneshot/test_OS/real/real_99.jpg,[real face],real
0.038298562,-15.241555,/kaggle/input/oneshot/test_OS/real/real_71.jpg,[real face],real
6.623419,6.868943,/kaggle/input/oneshot/test_OS/real/real_131.jpg,[real face],real
-10.010147,-0.42790225,/kaggle/input/oneshot/test_OS/real/real_104.jpg,[real face],real
-2.950563,-11.461962,/kaggle/input/oneshot/test_OS/real/real_117.jpg,[generated],real
-3.1145997,-12.902754,/kaggle/input/oneshot/test_OS/real/real_66.jpg,real face,real
-9.089662,1.0173086,/kaggle/input/oneshot/test_OS/real/real_12.jpg,real face,real
4.3069983,-10.783488,/kaggle/input/oneshot/test_OS/real/real_1.jpg,[generated],real
-2.8213794,-12.635376,/kaggle/input/oneshot/test_OS/real/real_32.jpg,[generated],real
-6.7431297,7.5743084,/kaggle/input/oneshot/test_OS/real/real_81.jpg,[real face],real
-12.92015,-8.977778,/kaggle/input/oneshot/test_OS/real/real_9.jpg,[generated],real
-15.270739,1.8905495,/kaggle/input/oneshot/test_OS/real/real_83.jpg,[real face],real
3.5853674,2.427249,/kaggle/input/oneshot/test_OS/real/real_26.jpg,[generated],real
6.819617,-2.5017354,/kaggle/input/oneshot/test_OS/fake/fake_218.jpg,[real face],fake
11.276048,6.688792,/kaggle/input/oneshot/test_OS/fake/fake_289.jpg,[generated],fake
-5.3175297,-1.9692576,/kaggle/input/oneshot/test_OS/fake/fake_160.jpg,[real face],fake
8.272637,3.9498518,/kaggle/input/oneshot/test_OS/fake/fake_297.jpg,[real face],fake
-4.6214375,13.218416,/kaggle/input/oneshot/test_OS/fake/fake_154.jpg,[real face],fake
2.7994213,9.579987,/kaggle/input/oneshot/test_OS/fake/fake_241.jpg,real face,fake
7.1042285,3.6049643,/kaggle/input/oneshot/test_OS/fake/fake_172.jpg,real face,fake
1.8849907,-1.3173611,/kaggle/input/oneshot/test_OS/fake/fake_195.jpg,[real face],fake
3.3533375,-4.2393723,/kaggle/input/oneshot/test_OS/fake/fake_295.jpg,[real face],fake
10.557832,-5.0856266,/kaggle/input/oneshot/test_OS/fake/fake_240.jpg,[real face],fake
4.5988765,-4.2233586,/kaggle/input/oneshot/test_OS/fake/fake_166.jpg,real face,fake
1.0416988,-2.6479108,/kaggle/input/oneshot/test_OS/fake/fake_175.jpg,real face,fake
4.2137275,0.5110294,/kaggle/input/oneshot/test_OS/fake/fake_170.jpg,[real face],fake
7.812421,0.65090865,/kaggle/input/oneshot/test_OS/fake/fake_286.jpg,[real face],fake
0.45600995,-2.6704862,/kaggle/input/oneshot/test_OS/fake/fake_188.jpg,[real face],fake
9.47471,1.682289,/kaggle/input/oneshot/test_OS/fake/fake_169.jpg,[real face],fake
-1.8832957,-1.687904,/kaggle/input/oneshot/test_OS/fake/fake_229.jpg,real face,fake
6.1656337,5.2980924,/kaggle/input/oneshot/test_OS/fake/fake_201.jpg,[real face],fake
13.464387,2.5551515,/kaggle/input/oneshot/test_OS/fake/fake_150.jpg,[generated],fake
0.59874785,-4.8466406,/kaggle/input/oneshot/test_OS/fake/fake_242.jpg,[generated],fake
18.501158,0.2821432,/kaggle/input/oneshot/test_OS/fake/fake_291.jpg,[generated],fake
-4.501828,-6.3487325,/kaggle/input/oneshot/test_OS/fake/fake_217.jpg,[real face],fake
-15.190696,4.003811,/kaggle/input/oneshot/test_OS/fake/fake_277.jpg,[generated],fake
20.51486,7.4029264,/kaggle/input/oneshot/test_OS/fake/fake_184.jpg,[real face],fake
-9.748893,13.895748,/kaggle/input/oneshot/test_OS/fake/fake_206.jpg,[real face],fake
-5.826105,10.027138,/kaggle/input/oneshot/test_OS/fake/fake_212.jpg,[real face],fake
-8.347606,7.1756434,/kaggle/input/oneshot/test_OS/fake/fake_161.jpg,real face,fake
-12.56864,-7.300033,/kaggle/input/oneshot/test_OS/fake/fake_245.jpg,real face,fake
3.9622555,-0.01158556,/kaggle/input/oneshot/test_OS/fake/fake_298.jpg,[real face],fake
2.5782497,-9.219624,/kaggle/input/oneshot/test_OS/fake/fake_271.jpg,[real face],fake
-5.9929333,3.604287,/kaggle/input/oneshot/test_OS/fake/fake_222.jpg,[real face],fake
-7.16487,8.080833,/kaggle/input/oneshot/test_OS/fake/fake_164.jpg,[real face],fake
-3.7069247,-1.0459895,/kaggle/input/oneshot/test_OS/fake/fake_167.jpg,real face,fake
2.3767936,-4.017002,/kaggle/input/oneshot/test_OS/fake/fake_250.jpg,[generated],fake
0.066201195,12.319547,/kaggle/input/oneshot/test_OS/fake/fake_249.jpg,real face,fake
2.6838074,-11.22618,/kaggle/input/oneshot/test_OS/fake/fake_230.jpg,[real face],fake
6.099782,9.561668,/kaggle/input/oneshot/test_OS/fake/fake_194.jpg,[real face],fake
-9.468888,4.686991,/kaggle/input/oneshot/test_OS/fake/fake_221.jpg,[generated],fake
8.335631,5.733017,/kaggle/input/oneshot/test_OS/fake/fake_192.jpg,[real face],fake
-2.1622815,-8.318547,/kaggle/input/oneshot/test_OS/fake/fake_158.jpg,real face,fake
1.3929808,-4.789573,/kaggle/input/oneshot/test_OS/fake/fake_260.jpg,[real face],fake
-2.6463,4.549493,/kaggle/input/oneshot/test_OS/fake/fake_266.jpg,[generated],fake
-1.5625161,-1.3661774,/kaggle/input/oneshot/test_OS/fake/fake_181.jpg,real face,fake
9.648514,1.7176285,/kaggle/input/oneshot/test_OS/fake/fake_193.jpg,[real face],fake
-2.3373945,-2.8092394,/kaggle/input/oneshot/test_OS/fake/fake_261.jpg,[real face],fake
-5.283822,7.9237013,/kaggle/input/oneshot/test_OS/fake/fake_202.jpg,real face,fake
-3.114842,-4.1670337,/kaggle/input/oneshot/test_OS/fake/fake_281.jpg,[real face],fake
-0.3292934,3.7197819,/kaggle/input/oneshot/test_OS/fake/fake_292.jpg,[real face],fake
-14.844409,-7.555264,/kaggle/input/oneshot/test_OS/fake/fake_177.jpg,real face,fake
-2.7904077,10.286839,/kaggle/input/oneshot/test_OS/fake/fake_299.jpg,real face,fake
-6.254174,0.8571475,/kaggle/input/oneshot/test_OS/fake/fake_173.jpg,[generated],fake
-5.077152,5.70652,/kaggle/input/oneshot/test_OS/fake/fake_157.jpg,[real face],fake
-1.4121872,8.066726,/kaggle/input/oneshot/test_OS/fake/fake_288.jpg,[real face],fake
6.509609,-5.0076694,/kaggle/input/oneshot/test_OS/fake/fake_290.jpg,real face,fake
4.9718437,-3.1713333,/kaggle/input/oneshot/test_OS/fake/fake_287.jpg,[generated],fake
-4.1219263,-5.183234,/kaggle/input/oneshot/test_OS/fake/fake_197.jpg,[real face],fake
3.589443,-4.355868,/kaggle/input/oneshot/test_OS/fake/fake_210.jpg,[real face],fake
3.9855583,-0.31278142,/kaggle/input/oneshot/test_OS/fake/fake_183.jpg,[real face],fake
6.2949414,-2.161815,/kaggle/input/oneshot/test_OS/fake/fake_253.jpg,[generated],fake
-0.37078318,-3.5130901,/kaggle/input/oneshot/test_OS/fake/fake_257.jpg,[generated],fake
-1.6180459,11.600361,/kaggle/input/oneshot/test_OS/fake/fake_205.jpg,real face,fake
20.070698,0.83993846,/kaggle/input/oneshot/test_OS/fake/fake_274.jpg,[generated],fake
10.331665,0.995106,/kaggle/input/oneshot/test_OS/fake/fake_231.jpg,[generated],fake
-3.3789055,-6.6969686,/kaggle/input/oneshot/test_OS/fake/fake_204.jpg,real face,fake
18.878769,3.5128982,/kaggle/input/oneshot/test_OS/fake/fake_187.jpg,[generated],fake
19.304138,7.311049,/kaggle/input/oneshot/test_OS/fake/fake_182.jpg,[real face],fake
-5.3778353,-4.396651,/kaggle/input/oneshot/test_OS/fake/fake_208.jpg,real face,fake
10.387769,1.3870595,/kaggle/input/oneshot/test_OS/fake/fake_244.jpg,[generated],fake
3.0956092,-5.380435,/kaggle/input/oneshot/test_OS/fake/fake_186.jpg,[generated],fake
-2.9266307,7.560024,/kaggle/input/oneshot/test_OS/fake/fake_176.jpg,[real face],fake
-13.229156,5.0306373,/kaggle/input/oneshot/test_OS/fake/fake_180.jpg,[real face],fake
-3.8772414,14.797643,/kaggle/input/oneshot/test_OS/fake/fake_228.jpg,[real face],fake
4.8746605,11.6009245,/kaggle/input/oneshot/test_OS/fake/fake_191.jpg,[real face],fake
-0.81432223,-2.4148767,/kaggle/input/oneshot/test_OS/fake/fake_234.jpg,[real face],fake
-1.7514231,-2.5690427,/kaggle/input/oneshot/test_OS/fake/fake_259.jpg,[real face],fake
-8.060052,-8.740318,/kaggle/input/oneshot/test_OS/fake/fake_153.jpg,[generated],fake
-5.2946744,9.953414,/kaggle/input/oneshot/test_OS/fake/fake_256.jpg,[generated],fake
-6.8117394,9.056727,/kaggle/input/oneshot/test_OS/fake/fake_213.jpg,real face,fake
-13.577079,-12.454953,/kaggle/input/oneshot/test_OS/fake/fake_267.jpg,[real face],fake
-2.3509603,6.016657,/kaggle/input/oneshot/test_OS/fake/fake_248.jpg,[real face],fake
0.2979557,-14.102465,/kaggle/input/oneshot/test_OS/fake/fake_216.jpg,real face,fake
6.134724,-0.82873994,/kaggle/input/oneshot/test_OS/fake/fake_270.jpg,[real face],fake
3.001625,9.902709,/kaggle/input/oneshot/test_OS/fake/fake_293.jpg,[real face],fake
-7.072221,8.8552885,/kaggle/input/oneshot/test_OS/fake/fake_269.jpg,[real face],fake
0.91646963,-4.345582,/kaggle/input/oneshot/test_OS/fake/fake_263.jpg,[generated],fake
2.4531503,-0.24224013,/kaggle/input/oneshot/test_OS/fake/fake_162.jpg,[real face],fake
5.3099127,10.293957,/kaggle/input/oneshot/test_OS/fake/fake_252.jpg,[generated],fake
-14.252046,7.260289,/kaggle/input/oneshot/test_OS/fake/fake_237.jpg,[generated],fake
-6.7728834,5.2677617,/kaggle/input/oneshot/test_OS/fake/fake_247.jpg,[generated],fake
12.190897,-1.0966514,/kaggle/input/oneshot/test_OS/fake/fake_156.jpg,[generated],fake
-4.543093,5.7382026,/kaggle/input/oneshot/test_OS/fake/fake_225.jpg,[generated],fake
-6.012638,11.231262,/kaggle/input/oneshot/test_OS/fake/fake_275.jpg,[real face],fake
-9.371378,8.780428,/kaggle/input/oneshot/test_OS/fake/fake_215.jpg,real face,fake
3.953128,0.8485178,/kaggle/input/oneshot/test_OS/fake/fake_155.jpg,[generated],fake
4.5038757,1.2057923,/kaggle/input/oneshot/test_OS/fake/fake_159.jpg,[generated],fake
11.987109,1.800795,/kaggle/input/oneshot/test_OS/fake/fake_224.jpg,real face,fake
21.730179,4.7150035,/kaggle/input/oneshot/test_OS/fake/fake_189.jpg,[generated],fake
-0.9223242,-0.33002654,/kaggle/input/oneshot/test_OS/fake/fake_280.jpg,real face,fake
5.504817,-16.126423,/kaggle/input/oneshot/test_OS/fake/fake_171.jpg,[generated],fake
2.0016716,-3.1777306,/kaggle/input/oneshot/test_OS/fake/fake_262.jpg,[real face],fake
-4.143967,-4.625847,/kaggle/input/oneshot/test_OS/fake/fake_207.jpg,[real face],fake
0.6834091,-1.4362736,/kaggle/input/oneshot/test_OS/fake/fake_273.jpg,[real face],fake
-1.4490126,13.7951,/kaggle/input/oneshot/test_OS/fake/fake_255.jpg,[real face],fake
2.4819994,12.699645,/kaggle/input/oneshot/test_OS/fake/fake_282.jpg,[real face],fake
2.517853,-2.6348894,/kaggle/input/oneshot/test_OS/fake/fake_200.jpg,[generated],fake
-2.0218184,-8.648928,/kaggle/input/oneshot/test_OS/fake/fake_168.jpg,real face,fake
20.3397,6.282925,/kaggle/input/oneshot/test_OS/fake/fake_178.jpg,[real face],fake
-3.810217,-14.679665,/kaggle/input/oneshot/test_OS/fake/fake_211.jpg,[generated],fake
1.9407417,-3.1113706,/kaggle/input/oneshot/test_OS/fake/fake_220.jpg,[real face],fake
-4.5353475,-3.535742,/kaggle/input/oneshot/test_OS/fake/fake_190.jpg,[real face],fake
4.0378304,-2.5601587,/kaggle/input/oneshot/test_OS/fake/fake_251.jpg,[real face],fake
2.7801905,-3.9526587,/kaggle/input/oneshot/test_OS/fake/fake_254.jpg,[real face],fake
4.0562377,-0.19273573,/kaggle/input/oneshot/test_OS/fake/fake_235.jpg,[real face],fake
-6.3537316,8.720108,/kaggle/input/oneshot/test_OS/fake/fake_223.jpg,[real face],fake
2.315479,-3.029228,/kaggle/input/oneshot/test_OS/fake/fake_246.jpg,[real face],fake
12.719321,-2.2634,/kaggle/input/oneshot/test_OS/fake/fake_265.jpg,[real face],fake
-2.9605904,-0.39676347,/kaggle/input/oneshot/test_OS/fake/fake_196.jpg,real face,fake
-3.0464458,8.497498,/kaggle/input/oneshot/test_OS/fake/fake_219.jpg,real face,fake
23.587723,-0.90513897,/kaggle/input/oneshot/test_OS/fake/fake_258.jpg,[generated],fake
-5.235034,-2.840306,/kaggle/input/oneshot/test_OS/fake/fake_296.jpg,[real face],fake
3.4519477,-0.14978129,/kaggle/input/oneshot/test_OS/fake/fake_285.jpg,[real face],fake
-1.9993298,2.8677275,/kaggle/input/oneshot/test_OS/fake/fake_152.jpg,[real face],fake
3.575491,-6.7874966,/kaggle/input/oneshot/test_OS/fake/fake_198.jpg,[generated],fake
-4.593055,9.078738,/kaggle/input/oneshot/test_OS/fake/fake_151.jpg,[real face],fake
-0.8601439,-5.7294064,/kaggle/input/oneshot/test_OS/fake/fake_232.jpg,real face,fake
19.841913,6.749717,/kaggle/input/oneshot/test_OS/fake/fake_276.jpg,[generated],fake
25.1113,3.3407125,/kaggle/input/oneshot/test_OS/fake/fake_238.jpg,[generated],fake
8.0532255,-12.827504,/kaggle/input/oneshot/test_OS/fake/fake_199.jpg,[real face],fake
-11.3164015,3.839857,/kaggle/input/oneshot/test_OS/fake/fake_214.jpg,[real face],fake
-20.025452,-1.5350806,/kaggle/input/oneshot/test_OS/fake/fake_284.jpg,[real face],fake
8.934082,-0.5159539,/kaggle/input/oneshot/test_OS/fake/fake_233.jpg,[real face],fake
2.4073272,-11.193037,/kaggle/input/oneshot/test_OS/fake/fake_203.jpg,[generated],fake
2.0869505,1.0533782,/kaggle/input/oneshot/test_OS/fake/fake_226.jpg,real face,fake
-8.465349,10.265163,/kaggle/input/oneshot/test_OS/fake/fake_163.jpg,[real face],fake
-19.763796,0.0049352357,/kaggle/input/oneshot/test_OS/fake/fake_272.jpg,[generated],fake
-0.1691843,6.7847743,/kaggle/input/oneshot/test_OS/fake/fake_209.jpg,[generated],fake
4.307847,0.21242467,/kaggle/input/oneshot/test_OS/fake/fake_283.jpg,[generated],fake
-10.55256,14.530357,/kaggle/input/oneshot/test_OS/fake/fake_264.jpg,real face,fake
-1.2988608,-6.8672967,/kaggle/input/oneshot/test_OS/fake/fake_278.jpg,real face,fake
5.5127597,-7.685505,/kaggle/input/oneshot/test_OS/fake/fake_179.jpg,real face,fake
-0.7345914,13.345749,/kaggle/input/oneshot/test_OS/fake/fake_239.jpg,[generated],fake
8.24024,-5.467942,/kaggle/input/oneshot/test_OS/fake/fake_243.jpg,[real face],fake
-6.1517076,0.5178485,/kaggle/input/oneshot/test_OS/fake/fake_236.jpg,real face,fake
19.289232,-0.92146933,/kaggle/input/oneshot/test_OS/fake/fake_294.jpg,[generated],fake
19.953526,3.0806668,/kaggle/input/oneshot/test_OS/fake/fake_174.jpg,[real face],fake
