x,y,image_path,prediction,ground_truth
-12.299083,4.382491,/kaggle/input/oneshot/test_OS/real/real_77.jpg,[uncertain],real
-15.593551,0.31881636,/kaggle/input/oneshot/test_OS/real/real_82.jpg,[generated],real
1.213295,-9.407835,/kaggle/input/oneshot/test_OS/real/real_142.jpg,[uncertain],real
-16.608486,-6.5369086,/kaggle/input/oneshot/test_OS/real/real_89.jpg,[uncertain],real
-5.0313125,3.9898586,/kaggle/input/oneshot/test_OS/real/real_3.jpg,[uncertain],real
-5.223537,-1.5613018,/kaggle/input/oneshot/test_OS/real/real_27.jpg,[uncertain],real
3.986965,13.501011,/kaggle/input/oneshot/test_OS/real/real_143.jpg,[uncertain],real
-13.553147,1.1782098,/kaggle/input/oneshot/test_OS/real/real_16.jpg,[real face],real
-17.40841,1.41213,/kaggle/input/oneshot/test_OS/real/real_25.jpg,[uncertain],real
12.773929,8.659189,/kaggle/input/oneshot/test_OS/real/real_79.jpg,[uncertain],real
-9.224185,-3.6435573,/kaggle/input/oneshot/test_OS/real/real_8.jpg,[generated],real
-1.6413497,8.623776,/kaggle/input/oneshot/test_OS/real/real_34.jpg,[generated],real
-1.580877,4.0628953,/kaggle/input/oneshot/test_OS/real/real_134.jpg,[uncertain],real
-14.759449,0.15194656,/kaggle/input/oneshot/test_OS/real/real_85.jpg,[generated],real
0.9416774,12.154278,/kaggle/input/oneshot/test_OS/real/real_78.jpg,[uncertain],real
-12.491899,-3.023245,/kaggle/input/oneshot/test_OS/real/real_140.jpg,[uncertain],real
-0.024957858,-5.918745,/kaggle/input/oneshot/test_OS/real/real_137.jpg,[uncertain],real
-1.6695874,10.336896,/kaggle/input/oneshot/test_OS/real/real_72.jpg,[uncertain],real
-0.26269534,-11.869601,/kaggle/input/oneshot/test_OS/real/real_80.jpg,[real face],real
-18.468027,2.767435,/kaggle/input/oneshot/test_OS/real/real_115.jpg,[uncertain],real
2.4303274,3.8399496,/kaggle/input/oneshot/test_OS/real/real_130.jpg,[uncertain],real
-13.121541,1.9745756,/kaggle/input/oneshot/test_OS/real/real_60.jpg,[generated],real
0.030328508,0.85831374,/kaggle/input/oneshot/test_OS/real/real_39.jpg,[uncertain],real
6.3378644,11.628142,/kaggle/input/oneshot/test_OS/real/real_101.jpg,[uncertain],real
15.08254,-2.6557896,/kaggle/input/oneshot/test_OS/real/real_18.jpg,[uncertain],real
4.8995113,12.385703,/kaggle/input/oneshot/test_OS/real/real_2.jpg,[uncertain],real
1.7177787,-9.064322,/kaggle/input/oneshot/test_OS/real/real_123.jpg,[uncertain],real
9.467339,13.930423,/kaggle/input/oneshot/test_OS/real/real_122.jpg,[uncertain],real
5.9764085,0.60765266,/kaggle/input/oneshot/test_OS/real/real_49.jpg,[uncertain],real
-14.971328,1.3795491,/kaggle/input/oneshot/test_OS/real/real_63.jpg,[uncertain],real
-7.7561584,5.460108,/kaggle/input/oneshot/test_OS/real/real_43.jpg,[generated],real
12.238926,-2.0898669,/kaggle/input/oneshot/test_OS/real/real_138.jpg,[uncertain],real
-14.393367,2.9755712,/kaggle/input/oneshot/test_OS/real/real_17.jpg,[generated],real
0.5510788,9.7684145,/kaggle/input/oneshot/test_OS/real/real_7.jpg,[uncertain],real
5.7114687,-1.7070118,/kaggle/input/oneshot/test_OS/real/real_65.jpg,[generated],real
12.913908,4.775045,/kaggle/input/oneshot/test_OS/real/real_129.jpg,[uncertain],real
2.8753686,-13.347406,/kaggle/input/oneshot/test_OS/real/real_149.jpg,[uncertain],real
-19.34986,1.9762095,/kaggle/input/oneshot/test_OS/real/real_20.jpg,[generated],real
-9.704295,5.656524,/kaggle/input/oneshot/test_OS/real/real_61.jpg,[uncertain],real
0.5816144,10.664773,/kaggle/input/oneshot/test_OS/real/real_35.jpg,[uncertain],real
-12.337545,-9.056766,/kaggle/input/oneshot/test_OS/real/real_38.jpg,[generated],real
-17.92839,-6.1115923,/kaggle/input/oneshot/test_OS/real/real_56.jpg,[generated],real
1.9449726,-3.4377804,/kaggle/input/oneshot/test_OS/real/real_0.jpg,[uncertain],real
6.964391,4.2944145,/kaggle/input/oneshot/test_OS/real/real_42.jpg,[generated],real
5.391545,11.348115,/kaggle/input/oneshot/test_OS/real/real_116.jpg,[uncertain],real
15.326944,-4.293634,/kaggle/input/oneshot/test_OS/real/real_14.jpg,[generated],real
1.2243338,-13.443513,/kaggle/input/oneshot/test_OS/real/real_128.jpg,[generated],real
14.594935,-1.9306058,/kaggle/input/oneshot/test_OS/real/real_109.jpg,[uncertain],real
8.087464,-12.314442,/kaggle/input/oneshot/test_OS/real/real_113.jpg,[real face],real
13.660127,-2.3649533,/kaggle/input/oneshot/test_OS/real/real_31.jpg,[uncertain],real
-7.051717,8.264208,/kaggle/input/oneshot/test_OS/real/real_74.jpg,[generated],real
7.0165057,-13.204842,/kaggle/input/oneshot/test_OS/real/real_52.jpg,[uncertain],real
0.6371104,1.6781999,/kaggle/input/oneshot/test_OS/real/real_135.jpg,[uncertain],real
-0.80268735,2.6981952,/kaggle/input/oneshot/test_OS/real/real_139.jpg,[uncertain],real
3.9042382,-3.0206351,/kaggle/input/oneshot/test_OS/real/real_36.jpg,[generated],real
5.3410106,10.755927,/kaggle/input/oneshot/test_OS/real/real_22.jpg,[uncertain],real
4.010177,4.2056146,/kaggle/input/oneshot/test_OS/real/real_147.jpg,[uncertain],real
14.069691,0.20738898,/kaggle/input/oneshot/test_OS/real/real_69.jpg,[generated],real
-18.989674,-2.2784185,/kaggle/input/oneshot/test_OS/real/real_24.jpg,[generated],real
11.358995,-0.061771713,/kaggle/input/oneshot/test_OS/real/real_48.jpg,[uncertain],real
-14.087051,-7.197405,/kaggle/input/oneshot/test_OS/real/real_11.jpg,[uncertain],real
15.759091,-2.1393838,/kaggle/input/oneshot/test_OS/real/real_68.jpg,[generated],real
-0.39768547,-4.223381,/kaggle/input/oneshot/test_OS/real/real_28.jpg,[uncertain],real
-7.054289,6.2444525,/kaggle/input/oneshot/test_OS/real/real_19.jpg,[uncertain],real
7.044114,2.6034896,/kaggle/input/oneshot/test_OS/real/real_96.jpg,[generated],real
-19.217003,-3.217539,/kaggle/input/oneshot/test_OS/real/real_112.jpg,[generated],real
-0.50645304,12.669942,/kaggle/input/oneshot/test_OS/real/real_107.jpg,[generated],real
-11.992722,2.8608878,/kaggle/input/oneshot/test_OS/real/real_33.jpg,[real face],real
-10.206826,-8.016466,/kaggle/input/oneshot/test_OS/real/real_141.jpg,[generated],real
7.0395126,14.999847,/kaggle/input/oneshot/test_OS/real/real_118.jpg,[real face],real
-1.992761,4.7740126,/kaggle/input/oneshot/test_OS/real/real_76.jpg,[uncertain],real
-18.332672,-0.09746883,/kaggle/input/oneshot/test_OS/real/real_114.jpg,[generated],real
-1.4463019,9.198872,/kaggle/input/oneshot/test_OS/real/real_5.jpg,[uncertain],real
-1.6941808,11.985158,/kaggle/input/oneshot/test_OS/real/real_90.jpg,[uncertain],real
-2.3488123,1.1237407,/kaggle/input/oneshot/test_OS/real/real_132.jpg,[uncertain],real
8.267714,10.008644,/kaggle/input/oneshot/test_OS/real/real_23.jpg,[uncertain],real
-6.979162,-9.663652,/kaggle/input/oneshot/test_OS/real/real_15.jpg,[generated],real
10.547471,4.742352,/kaggle/input/oneshot/test_OS/real/real_40.jpg,[uncertain],real
7.872696,-10.293736,/kaggle/input/oneshot/test_OS/real/real_127.jpg,[uncertain],real
8.639876,-2.7624207,/kaggle/input/oneshot/test_OS/real/real_86.jpg,[uncertain],real
4.0257416,3.5223012,/kaggle/input/oneshot/test_OS/real/real_55.jpg,[uncertain],real
-4.08365,7.245744,/kaggle/input/oneshot/test_OS/real/real_121.jpg,[uncertain],real
16.508837,1.1822523,/kaggle/input/oneshot/test_OS/real/real_54.jpg,[generated],real
1.091578,13.155646,/kaggle/input/oneshot/test_OS/real/real_126.jpg,[uncertain],real
11.13497,8.429179,/kaggle/input/oneshot/test_OS/real/real_58.jpg,[uncertain],real
-9.622807,-1.0639062,/kaggle/input/oneshot/test_OS/real/real_146.jpg,[generated],real
-1.6392906,-0.30519125,/kaggle/input/oneshot/test_OS/real/real_145.jpg,[uncertain],real
3.306533,-6.9643526,/kaggle/input/oneshot/test_OS/real/real_95.jpg,[uncertain],real
14.215368,-0.8687474,/kaggle/input/oneshot/test_OS/real/real_92.jpg,[uncertain],real
14.265964,4.331323,/kaggle/input/oneshot/test_OS/real/real_120.jpg,[uncertain],real
-11.261941,0.91200864,/kaggle/input/oneshot/test_OS/real/real_10.jpg,[uncertain],real
-12.948776,-4.5836577,/kaggle/input/oneshot/test_OS/real/real_91.jpg,[generated],real
2.2965155,-2.673979,/kaggle/input/oneshot/test_OS/real/real_93.jpg,[uncertain],real
6.631112,3.7994413,/kaggle/input/oneshot/test_OS/real/real_50.jpg,[generated],real
1.4801552,6.29566,/kaggle/input/oneshot/test_OS/real/real_103.jpg,[uncertain],real
-13.409239,-1.4062152,/kaggle/input/oneshot/test_OS/real/real_99.jpg,[generated],real
0.24872096,13.307022,/kaggle/input/oneshot/test_OS/real/real_71.jpg,[uncertain],real
11.628597,0.57310545,/kaggle/input/oneshot/test_OS/real/real_131.jpg,[uncertain],real
-13.7921,-11.869744,/kaggle/input/oneshot/test_OS/real/real_104.jpg,[generated],real
2.992521,6.263413,/kaggle/input/oneshot/test_OS/real/real_117.jpg,[uncertain],real
7.6622844,12.759536,/kaggle/input/oneshot/test_OS/real/real_66.jpg,[uncertain],real
-7.9933352,4.234112,/kaggle/input/oneshot/test_OS/real/real_12.jpg,,real
4.513078,2.4674642,/kaggle/input/oneshot/test_OS/real/real_1.jpg,[generated],real
18.199354,-1.123476,/kaggle/input/oneshot/test_OS/real/real_32.jpg,[generated],real
-11.851003,1.1888953,/kaggle/input/oneshot/test_OS/real/real_81.jpg,[uncertain],real
2.944032,10.310794,/kaggle/input/oneshot/test_OS/real/real_9.jpg,[uncertain],real
-15.232541,-1.5333623,/kaggle/input/oneshot/test_OS/real/real_83.jpg,[generated],real
2.5270996,-0.703592,/kaggle/input/oneshot/test_OS/real/real_26.jpg,[uncertain],real
9.765312,-6.1397653,/kaggle/input/oneshot/test_OS/fake/fake_218.jpg,[generated],fake
11.287249,0.008274994,/kaggle/input/oneshot/test_OS/fake/fake_289.jpg,[uncertain],fake
6.6778297,-9.756459,/kaggle/input/oneshot/test_OS/fake/fake_160.jpg,[generated],fake
13.906297,-3.6470053,/kaggle/input/oneshot/test_OS/fake/fake_297.jpg,[uncertain],fake
-14.800243,-4.277432,/kaggle/input/oneshot/test_OS/fake/fake_154.jpg,[uncertain],fake
-13.705329,-5.507803,/kaggle/input/oneshot/test_OS/fake/fake_241.jpg,[uncertain],fake
9.133049,-6.972961,/kaggle/input/oneshot/test_OS/fake/fake_172.jpg,[uncertain],fake
13.055174,-3.862534,/kaggle/input/oneshot/test_OS/fake/fake_195.jpg,[uncertain],fake
8.77906,-6.9548984,/kaggle/input/oneshot/test_OS/fake/fake_295.jpg,[uncertain],fake
6.499085,9.870476,/kaggle/input/oneshot/test_OS/fake/fake_240.jpg,[uncertain],fake
9.6339245,10.2742815,/kaggle/input/oneshot/test_OS/fake/fake_166.jpg,[real face],fake
-0.047764897,4.1700625,/kaggle/input/oneshot/test_OS/fake/fake_175.jpg,[uncertain],fake
-2.296287,-4.2339673,/kaggle/input/oneshot/test_OS/fake/fake_170.jpg,[uncertain],fake
5.1992054,-7.726169,/kaggle/input/oneshot/test_OS/fake/fake_286.jpg,[uncertain],fake
3.7017736,-8.265059,/kaggle/input/oneshot/test_OS/fake/fake_188.jpg,[uncertain],fake
8.066782,10.096085,/kaggle/input/oneshot/test_OS/fake/fake_169.jpg,[uncertain],fake
1.4714628,-7.5792027,/kaggle/input/oneshot/test_OS/fake/fake_229.jpg,[uncertain],fake
14.266505,-3.1185615,/kaggle/input/oneshot/test_OS/fake/fake_201.jpg,[uncertain],fake
14.11778,-0.63011265,/kaggle/input/oneshot/test_OS/fake/fake_150.jpg,[uncertain],fake
-0.68858325,7.0403314,/kaggle/input/oneshot/test_OS/fake/fake_242.jpg,[uncertain],fake
14.163085,2.727714,/kaggle/input/oneshot/test_OS/fake/fake_291.jpg,[uncertain],fake
6.9175086,-10.546641,/kaggle/input/oneshot/test_OS/fake/fake_217.jpg,[uncertain],fake
-16.313808,0.12004477,/kaggle/input/oneshot/test_OS/fake/fake_277.jpg,[generated],fake
10.81571,7.558814,/kaggle/input/oneshot/test_OS/fake/fake_184.jpg,[uncertain],fake
-14.026833,1.0951684,/kaggle/input/oneshot/test_OS/fake/fake_206.jpg,[uncertain],fake
-17.133984,-0.62341416,/kaggle/input/oneshot/test_OS/fake/fake_212.jpg,[generated],fake
-11.372148,-3.3910427,/kaggle/input/oneshot/test_OS/fake/fake_161.jpg,[uncertain],fake
2.9125888,-9.495591,/kaggle/input/oneshot/test_OS/fake/fake_245.jpg,[uncertain],fake
2.2184012,-3.9830647,/kaggle/input/oneshot/test_OS/fake/fake_298.jpg,[uncertain],fake
8.343378,11.747256,/kaggle/input/oneshot/test_OS/fake/fake_271.jpg,[uncertain],fake
-9.3087635,5.8937206,/kaggle/input/oneshot/test_OS/fake/fake_222.jpg,[uncertain],fake
-15.853034,-7.8115554,/kaggle/input/oneshot/test_OS/fake/fake_164.jpg,[generated],fake
0.28942367,-9.231275,/kaggle/input/oneshot/test_OS/fake/fake_167.jpg,[uncertain],fake
5.550332,-4.84672,/kaggle/input/oneshot/test_OS/fake/fake_250.jpg,[uncertain],fake
-18.433977,-4.018006,/kaggle/input/oneshot/test_OS/fake/fake_249.jpg,[uncertain],fake
6.7530403,7.9863214,/kaggle/input/oneshot/test_OS/fake/fake_230.jpg,[uncertain],fake
-13.677036,-3.1379757,/kaggle/input/oneshot/test_OS/fake/fake_194.jpg,[generated],fake
-13.219007,-10.18127,/kaggle/input/oneshot/test_OS/fake/fake_221.jpg,[uncertain],fake
1.8102943,-10.995822,/kaggle/input/oneshot/test_OS/fake/fake_192.jpg,[generated],fake
7.6546264,-9.033175,/kaggle/input/oneshot/test_OS/fake/fake_158.jpg,[uncertain],fake
7.646419,-7.9675627,/kaggle/input/oneshot/test_OS/fake/fake_260.jpg,[uncertain],fake
-7.899332,-10.102631,/kaggle/input/oneshot/test_OS/fake/fake_266.jpg,[uncertain],fake
1.9214996,-8.162044,/kaggle/input/oneshot/test_OS/fake/fake_181.jpg,[real face],fake
9.157869,11.120063,/kaggle/input/oneshot/test_OS/fake/fake_193.jpg,[real face],fake
-11.050543,-9.578951,/kaggle/input/oneshot/test_OS/fake/fake_261.jpg,[generated],fake
-15.482767,-1.7324665,/kaggle/input/oneshot/test_OS/fake/fake_202.jpg,[generated],fake
-0.78390276,7.392142,/kaggle/input/oneshot/test_OS/fake/fake_281.jpg,[uncertain],fake
-19.356224,-0.120335,/kaggle/input/oneshot/test_OS/fake/fake_292.jpg,[uncertain],fake
1.3564343,-9.921349,/kaggle/input/oneshot/test_OS/fake/fake_177.jpg,[uncertain],fake
-8.468927,-8.116622,/kaggle/input/oneshot/test_OS/fake/fake_299.jpg,[uncertain],fake
-10.085363,1.5384982,/kaggle/input/oneshot/test_OS/fake/fake_173.jpg,[uncertain],fake
-8.366081,-3.5544682,/kaggle/input/oneshot/test_OS/fake/fake_157.jpg,[real face],fake
-10.722688,-2.0807884,/kaggle/input/oneshot/test_OS/fake/fake_288.jpg,[uncertain],fake
3.904292,-9.279827,/kaggle/input/oneshot/test_OS/fake/fake_290.jpg,[uncertain],fake
3.5244904,-1.481564,/kaggle/input/oneshot/test_OS/fake/fake_287.jpg,[generated],fake
0.50895756,4.087108,/kaggle/input/oneshot/test_OS/fake/fake_197.jpg,[real face],fake
1.0803831,7.9077706,/kaggle/input/oneshot/test_OS/fake/fake_210.jpg,[uncertain],fake
11.085172,-2.6866755,/kaggle/input/oneshot/test_OS/fake/fake_183.jpg,[uncertain],fake
5.743464,-5.7140393,/kaggle/input/oneshot/test_OS/fake/fake_253.jpg,[uncertain],fake
1.7406874,-2.3073194,/kaggle/input/oneshot/test_OS/fake/fake_257.jpg,[uncertain],fake
-17.37023,-6.324859,/kaggle/input/oneshot/test_OS/fake/fake_205.jpg,[generated],fake
12.599977,6.4543185,/kaggle/input/oneshot/test_OS/fake/fake_274.jpg,[uncertain],fake
3.490133,-4.699738,/kaggle/input/oneshot/test_OS/fake/fake_231.jpg,[generated],fake
-0.47874033,3.538624,/kaggle/input/oneshot/test_OS/fake/fake_204.jpg,[uncertain],fake
15.719316,-0.21492258,/kaggle/input/oneshot/test_OS/fake/fake_187.jpg,[generated],fake
16.032417,-3.5949497,/kaggle/input/oneshot/test_OS/fake/fake_182.jpg,[uncertain],fake
1.4413629,-6.6726193,/kaggle/input/oneshot/test_OS/fake/fake_208.jpg,[real face],fake
5.5173397,7.2155566,/kaggle/input/oneshot/test_OS/fake/fake_244.jpg,[uncertain],fake
3.6788883,-1.6073138,/kaggle/input/oneshot/test_OS/fake/fake_186.jpg,[uncertain],fake
-8.449045,-4.350749,/kaggle/input/oneshot/test_OS/fake/fake_176.jpg,[uncertain],fake
-17.175648,-3.2809293,/kaggle/input/oneshot/test_OS/fake/fake_180.jpg,[uncertain],fake
-15.45474,-9.597835,/kaggle/input/oneshot/test_OS/fake/fake_228.jpg,[uncertain],fake
-12.26443,-7.872575,/kaggle/input/oneshot/test_OS/fake/fake_191.jpg,[generated],fake
7.361402,-12.090045,/kaggle/input/oneshot/test_OS/fake/fake_234.jpg,[uncertain],fake
5.7494683,-9.7337675,/kaggle/input/oneshot/test_OS/fake/fake_259.jpg,[uncertain],fake
0.615327,-1.1876719,/kaggle/input/oneshot/test_OS/fake/fake_153.jpg,[uncertain],fake
-17.76018,-0.68277407,/kaggle/input/oneshot/test_OS/fake/fake_256.jpg,[uncertain],fake
-18.47115,-3.1877115,/kaggle/input/oneshot/test_OS/fake/fake_213.jpg,[real face],fake
4.610509,-6.727407,/kaggle/input/oneshot/test_OS/fake/fake_267.jpg,[uncertain],fake
-13.282608,-7.6255794,/kaggle/input/oneshot/test_OS/fake/fake_248.jpg,[uncertain],fake
5.556335,13.765733,/kaggle/input/oneshot/test_OS/fake/fake_216.jpg,[uncertain],fake
2.3382266,-11.128686,/kaggle/input/oneshot/test_OS/fake/fake_270.jpg,[uncertain],fake
-6.44289,-8.338145,/kaggle/input/oneshot/test_OS/fake/fake_293.jpg,[uncertain],fake
-13.267272,-0.9684245,/kaggle/input/oneshot/test_OS/fake/fake_269.jpg,[uncertain],fake
1.7067838,1.5943497,/kaggle/input/oneshot/test_OS/fake/fake_263.jpg,[generated],fake
4.9033346,-7.0389037,/kaggle/input/oneshot/test_OS/fake/fake_162.jpg,[uncertain],fake
-10.492849,-9.7500305,/kaggle/input/oneshot/test_OS/fake/fake_252.jpg,[generated],fake
-15.024909,3.5316436,/kaggle/input/oneshot/test_OS/fake/fake_237.jpg,[real face],fake
-12.9396305,-8.360164,/kaggle/input/oneshot/test_OS/fake/fake_247.jpg,[uncertain],fake
5.58716,7.0655622,/kaggle/input/oneshot/test_OS/fake/fake_156.jpg,[uncertain],fake
-10.600782,-8.269388,/kaggle/input/oneshot/test_OS/fake/fake_225.jpg,[generated],fake
-14.256932,-3.437624,/kaggle/input/oneshot/test_OS/fake/fake_275.jpg,[uncertain],fake
-17.456541,-1.6576269,/kaggle/input/oneshot/test_OS/fake/fake_215.jpg,[generated],fake
0.92588913,-5.1195483,/kaggle/input/oneshot/test_OS/fake/fake_155.jpg,[uncertain],fake
2.5391877,-6.05347,/kaggle/input/oneshot/test_OS/fake/fake_159.jpg,[uncertain],fake
8.472606,8.270465,/kaggle/input/oneshot/test_OS/fake/fake_224.jpg,[real face],fake
15.62451,-1.5450392,/kaggle/input/oneshot/test_OS/fake/fake_189.jpg,[uncertain],fake
-0.4501936,-9.999305,/kaggle/input/oneshot/test_OS/fake/fake_280.jpg,[uncertain],fake
6.6286216,13.426665,/kaggle/input/oneshot/test_OS/fake/fake_171.jpg,[real face],fake
-0.9257543,-5.147353,/kaggle/input/oneshot/test_OS/fake/fake_262.jpg,[uncertain],fake
4.076909,-9.723555,/kaggle/input/oneshot/test_OS/fake/fake_207.jpg,[uncertain],fake
2.703096,-6.603619,/kaggle/input/oneshot/test_OS/fake/fake_273.jpg,[uncertain],fake
-14.064389,-4.7242007,/kaggle/input/oneshot/test_OS/fake/fake_255.jpg,[uncertain],fake
-10.772816,-3.8070579,/kaggle/input/oneshot/test_OS/fake/fake_282.jpg,[uncertain],fake
15.053754,-3.5977125,/kaggle/input/oneshot/test_OS/fake/fake_200.jpg,[uncertain],fake
5.076108,1.3490653,/kaggle/input/oneshot/test_OS/fake/fake_168.jpg,[uncertain],fake
13.128726,4.479542,/kaggle/input/oneshot/test_OS/fake/fake_178.jpg,[uncertain],fake
7.7932096,1.7537229,/kaggle/input/oneshot/test_OS/fake/fake_211.jpg,[generated],fake
-5.49984,-1.4593854,/kaggle/input/oneshot/test_OS/fake/fake_220.jpg,[uncertain],fake
8.551914,-11.899303,/kaggle/input/oneshot/test_OS/fake/fake_190.jpg,[uncertain],fake
2.1936193,4.4352026,/kaggle/input/oneshot/test_OS/fake/fake_251.jpg,[uncertain],fake
-6.256267,-9.115045,/kaggle/input/oneshot/test_OS/fake/fake_254.jpg,[uncertain],fake
-6.2033353,-0.42823467,/kaggle/input/oneshot/test_OS/fake/fake_235.jpg,[uncertain],fake
-19.11707,-7.0073047,/kaggle/input/oneshot/test_OS/fake/fake_223.jpg,[uncertain],fake
0.92319185,5.480872,/kaggle/input/oneshot/test_OS/fake/fake_246.jpg,[uncertain],fake
6.0804973,9.185636,/kaggle/input/oneshot/test_OS/fake/fake_265.jpg,[uncertain],fake
0.62623787,-8.29915,/kaggle/input/oneshot/test_OS/fake/fake_196.jpg,[uncertain],fake
-16.434008,-6.7357635,/kaggle/input/oneshot/test_OS/fake/fake_219.jpg,[generated],fake
14.649758,3.4480228,/kaggle/input/oneshot/test_OS/fake/fake_258.jpg,[uncertain],fake
5.7784224,-10.623844,/kaggle/input/oneshot/test_OS/fake/fake_296.jpg,[uncertain],fake
10.188741,11.365795,/kaggle/input/oneshot/test_OS/fake/fake_285.jpg,[real face],fake
5.3937707,-11.718318,/kaggle/input/oneshot/test_OS/fake/fake_152.jpg,[uncertain],fake
4.509708,-4.5646253,/kaggle/input/oneshot/test_OS/fake/fake_198.jpg,[uncertain],fake
-11.59464,-1.930429,/kaggle/input/oneshot/test_OS/fake/fake_151.jpg,[uncertain],fake
2.220785,-5.1790276,/kaggle/input/oneshot/test_OS/fake/fake_232.jpg,[uncertain],fake
16.258926,-2.8245516,/kaggle/input/oneshot/test_OS/fake/fake_276.jpg,[uncertain],fake
16.960474,0.03625104,/kaggle/input/oneshot/test_OS/fake/fake_238.jpg,[generated],fake
6.659833,11.579063,/kaggle/input/oneshot/test_OS/fake/fake_199.jpg,[uncertain],fake
-11.250645,-4.0937614,/kaggle/input/oneshot/test_OS/fake/fake_214.jpg,[uncertain],fake
-15.696588,-3.6548238,/kaggle/input/oneshot/test_OS/fake/fake_284.jpg,[uncertain],fake
2.716751,-3.4351892,/kaggle/input/oneshot/test_OS/fake/fake_233.jpg,[uncertain],fake
-4.5565367,0.0034093184,/kaggle/input/oneshot/test_OS/fake/fake_203.jpg,[uncertain],fake
-8.753969,-0.8240769,/kaggle/input/oneshot/test_OS/fake/fake_226.jpg,[uncertain],fake
-14.470838,-9.2582655,/kaggle/input/oneshot/test_OS/fake/fake_163.jpg,[generated],fake
-11.132286,-4.556999,/kaggle/input/oneshot/test_OS/fake/fake_272.jpg,[generated],fake
-12.00264,-9.199282,/kaggle/input/oneshot/test_OS/fake/fake_209.jpg,[uncertain],fake
-3.7052157,9.688663,/kaggle/input/oneshot/test_OS/fake/fake_283.jpg,[uncertain],fake
