PC1,PC2,image_path,prediction,ground_truth
-3.038288,2.3481085,/kaggle/input/oneshot/test_OS/real/real_93.jpg,[uncertain],real
-10.296207,1.1324947,/kaggle/input/oneshot/test_OS/real/real_50.jpg,[generated],real
-9.532926,-1.052096,/kaggle/input/oneshot/test_OS/real/real_103.jpg,[uncertain],real
5.453363,-4.6505814,/kaggle/input/oneshot/test_OS/real/real_99.jpg,[generated],real
-18.810135,-8.40684,/kaggle/input/oneshot/test_OS/real/real_71.jpg,[uncertain],real
0.5368151,6.5693197,/kaggle/input/oneshot/test_OS/real/real_131.jpg,[uncertain],real
8.553181,-3.2804177,/kaggle/input/oneshot/test_OS/real/real_104.jpg,[generated],real
-10.007139,-3.1213708,/kaggle/input/oneshot/test_OS/real/real_117.jpg,[uncertain],real
-13.168292,-1.4235437,/kaggle/input/oneshot/test_OS/real/real_66.jpg,[uncertain],real
0.04115134,-4.802716,/kaggle/input/oneshot/test_OS/real/real_12.jpg,,real
-9.984266,2.6238258,/kaggle/input/oneshot/test_OS/real/real_1.jpg,[generated],real
-6.0859866,9.529652,/kaggle/input/oneshot/test_OS/real/real_32.jpg,[generated],real
4.9887133,-8.13355,/kaggle/input/oneshot/test_OS/real/real_81.jpg,[uncertain],real
-9.481298,-6.402013,/kaggle/input/oneshot/test_OS/real/real_9.jpg,[uncertain],real
8.911117,-5.116375,/kaggle/input/oneshot/test_OS/real/real_83.jpg,[generated],real
-0.82884175,1.4066101,/kaggle/input/oneshot/test_OS/real/real_26.jpg,[uncertain],real
2.0025985,11.816773,/kaggle/input/oneshot/test_OS/fake/fake_218.jpg,[generated],fake
1.8962543,4.2912984,/kaggle/input/oneshot/test_OS/fake/fake_289.jpg,[uncertain],fake
6.4903126,6.0387244,/kaggle/input/oneshot/test_OS/fake/fake_160.jpg,[generated],fake
1.6278913,13.446771,/kaggle/input/oneshot/test_OS/fake/fake_297.jpg,[uncertain],fake
9.586411,1.0252397,/kaggle/input/oneshot/test_OS/fake/fake_154.jpg,[uncertain],fake
7.913665,1.2818005,/kaggle/input/oneshot/test_OS/fake/fake_241.jpg,[uncertain],fake
4.424776,10.550075,/kaggle/input/oneshot/test_OS/fake/fake_172.jpg,[uncertain],fake
1.7197869,12.024604,/kaggle/input/oneshot/test_OS/fake/fake_195.jpg,[uncertain],fake
2.3401706,8.709455,/kaggle/input/oneshot/test_OS/fake/fake_295.jpg,[uncertain],fake
-11.623043,0.8865342,/kaggle/input/oneshot/test_OS/fake/fake_240.jpg,[uncertain],fake
-8.223793,-2.2542846,/kaggle/input/oneshot/test_OS/fake/fake_166.jpg,[real face],fake
-4.3727183,-1.7599478,/kaggle/input/oneshot/test_OS/fake/fake_175.jpg,[uncertain],fake
2.1440682,-1.889766,/kaggle/input/oneshot/test_OS/fake/fake_170.jpg,[uncertain],fake
4.588286,2.8707168,/kaggle/input/oneshot/test_OS/fake/fake_286.jpg,[uncertain],fake
2.8187342,2.8760567,/kaggle/input/oneshot/test_OS/fake/fake_188.jpg,[uncertain],fake
-8.875651,-3.6420417,/kaggle/input/oneshot/test_OS/fake/fake_169.jpg,[uncertain],fake
1.144084,1.6470985,/kaggle/input/oneshot/test_OS/fake/fake_229.jpg,[uncertain],fake
0.74025184,13.269387,/kaggle/input/oneshot/test_OS/fake/fake_201.jpg,[uncertain],fake
-5.0444427,10.1625185,/kaggle/input/oneshot/test_OS/fake/fake_150.jpg,[uncertain],fake
-6.5917006,-3.8582582,/kaggle/input/oneshot/test_OS/fake/fake_242.jpg,[uncertain],fake
-2.372679,13.1590605,/kaggle/input/oneshot/test_OS/fake/fake_291.jpg,[uncertain],fake
2.8543491,3.4374883,/kaggle/input/oneshot/test_OS/fake/fake_217.jpg,[uncertain],fake
7.8332753,-6.683653,/kaggle/input/oneshot/test_OS/fake/fake_277.jpg,[generated],fake
-4.0118356,4.145941,/kaggle/input/oneshot/test_OS/fake/fake_184.jpg,[uncertain],fake
5.605324,-5.0743504,/kaggle/input/oneshot/test_OS/fake/fake_206.jpg,[uncertain],fake
10.1440525,-6.2098203,/kaggle/input/oneshot/test_OS/fake/fake_212.jpg,[generated],fake
5.3985744,-2.564888,/kaggle/input/oneshot/test_OS/fake/fake_161.jpg,[uncertain],fake
7.0130653,3.4943454,/kaggle/input/oneshot/test_OS/fake/fake_245.jpg,[uncertain],fake
-0.46224365,1.6928121,/kaggle/input/oneshot/test_OS/fake/fake_298.jpg,[uncertain],fake
-9.291543,-0.4074194,/kaggle/input/oneshot/test_OS/fake/fake_271.jpg,[uncertain],fake
-0.084883675,-7.322651,/kaggle/input/oneshot/test_OS/fake/fake_222.jpg,[uncertain],fake
13.250928,0.20412841,/kaggle/input/oneshot/test_OS/fake/fake_164.jpg,[generated],fake
5.4245396,1.6471939,/kaggle/input/oneshot/test_OS/fake/fake_167.jpg,[uncertain],fake
1.794522,6.0413113,/kaggle/input/oneshot/test_OS/fake/fake_250.jpg,[uncertain],fake
10.30876,-3.1044452,/kaggle/input/oneshot/test_OS/fake/fake_249.jpg,[uncertain],fake
-6.443434,-0.48685637,/kaggle/input/oneshot/test_OS/fake/fake_230.jpg,[uncertain],fake
6.2006025,0.090169,/kaggle/input/oneshot/test_OS/fake/fake_194.jpg,[generated],fake
10.684559,0.13497823,/kaggle/input/oneshot/test_OS/fake/fake_221.jpg,[uncertain],fake
6.8207088,4.140408,/kaggle/input/oneshot/test_OS/fake/fake_192.jpg,[generated],fake
4.963471,6.0649295,/kaggle/input/oneshot/test_OS/fake/fake_158.jpg,[uncertain],fake
7.33971,8.801104,/kaggle/input/oneshot/test_OS/fake/fake_260.jpg,[uncertain],fake
6.8901877,1.9458939,/kaggle/input/oneshot/test_OS/fake/fake_266.jpg,[uncertain],fake
2.1711178,0.5959206,/kaggle/input/oneshot/test_OS/fake/fake_181.jpg,[real face],fake
-11.66884,-2.6919403,/kaggle/input/oneshot/test_OS/fake/fake_193.jpg,[real face],fake
6.0578904,1.073016,/kaggle/input/oneshot/test_OS/fake/fake_261.jpg,[generated],fake
9.730531,-4.6313753,/kaggle/input/oneshot/test_OS/fake/fake_202.jpg,[generated],fake
-4.7991085,-3.3783617,/kaggle/input/oneshot/test_OS/fake/fake_281.jpg,[uncertain],fake
13.93187,-9.2776575,/kaggle/input/oneshot/test_OS/fake/fake_292.jpg,[uncertain],fake
5.7364364,2.4942334,/kaggle/input/oneshot/test_OS/fake/fake_177.jpg,[uncertain],fake
6.5456123,9.699335,/kaggle/input/oneshot/test_OS/fake/fake_299.jpg,[uncertain],fake
6.1513157,-7.3240137,/kaggle/input/oneshot/test_OS/fake/fake_173.jpg,[uncertain],fake
-0.12939458,-2.3096075,/kaggle/input/oneshot/test_OS/fake/fake_157.jpg,[real face],fake
6.140698,-1.8705388,/kaggle/input/oneshot/test_OS/fake/fake_288.jpg,[uncertain],fake
3.7738678,4.4120636,/kaggle/input/oneshot/test_OS/fake/fake_290.jpg,[uncertain],fake
-1.695932,4.435135,/kaggle/input/oneshot/test_OS/fake/fake_287.jpg,[generated],fake
-4.9932575,0.963871,/kaggle/input/oneshot/test_OS/fake/fake_197.jpg,[real face],fake
-7.4656353,0.9365642,/kaggle/input/oneshot/test_OS/fake/fake_210.jpg,[uncertain],fake
1.0926878,9.046778,/kaggle/input/oneshot/test_OS/fake/fake_183.jpg,[uncertain],fake
2.2775953,3.616727,/kaggle/input/oneshot/test_OS/fake/fake_253.jpg,[uncertain],fake
-4.635001,1.2998954,/kaggle/input/oneshot/test_OS/fake/fake_257.jpg,[uncertain],fake
10.792858,0.012879969,/kaggle/input/oneshot/test_OS/fake/fake_205.jpg,[generated],fake
-4.6911016,4.2970653,/kaggle/input/oneshot/test_OS/fake/fake_274.jpg,[uncertain],fake
2.2408183,0.3768129,/kaggle/input/oneshot/test_OS/fake/fake_231.jpg,[generated],fake
-2.1437097,-1.1974448,/kaggle/input/oneshot/test_OS/fake/fake_204.jpg,[uncertain],fake
-3.531385,10.5896,/kaggle/input/oneshot/test_OS/fake/fake_187.jpg,[generated],fake
2.0824747,14.809466,/kaggle/input/oneshot/test_OS/fake/fake_182.jpg,[uncertain],fake
1.838197,-0.9249119,/kaggle/input/oneshot/test_OS/fake/fake_208.jpg,[real face],fake
-5.9075074,-0.7626498,/kaggle/input/oneshot/test_OS/fake/fake_244.jpg,[uncertain],fake
-1.1352239,5.5250535,/kaggle/input/oneshot/test_OS/fake/fake_186.jpg,[uncertain],fake
1.716944,-0.5261176,/kaggle/input/oneshot/test_OS/fake/fake_176.jpg,[uncertain],fake
13.6556225,-4.2411995,/kaggle/input/oneshot/test_OS/fake/fake_180.jpg,[uncertain],fake
11.535716,2.7189174,/kaggle/input/oneshot/test_OS/fake/fake_228.jpg,[uncertain],fake
9.816267,-2.5747042,/kaggle/input/oneshot/test_OS/fake/fake_191.jpg,[generated],fake
3.7882311,4.668531,/kaggle/input/oneshot/test_OS/fake/fake_234.jpg,[uncertain],fake
8.789852,6.4801364,/kaggle/input/oneshot/test_OS/fake/fake_259.jpg,[uncertain],fake
0.7123829,-1.1023893,/kaggle/input/oneshot/test_OS/fake/fake_153.jpg,[uncertain],fake
11.921374,-4.7248855,/kaggle/input/oneshot/test_OS/fake/fake_256.jpg,[uncertain],fake
13.822515,-4.186164,/kaggle/input/oneshot/test_OS/fake/fake_213.jpg,[real face],fake
2.6052296,1.2358716,/kaggle/input/oneshot/test_OS/fake/fake_267.jpg,[uncertain],fake
9.143943,-0.6722329,/kaggle/input/oneshot/test_OS/fake/fake_248.jpg,[uncertain],fake
-14.1871395,-3.9008071,/kaggle/input/oneshot/test_OS/fake/fake_216.jpg,[uncertain],fake
5.642979,6.9986863,/kaggle/input/oneshot/test_OS/fake/fake_270.jpg,[uncertain],fake
2.0422146,5.885074,/kaggle/input/oneshot/test_OS/fake/fake_293.jpg,[uncertain],fake
5.013095,-2.9680626,/kaggle/input/oneshot/test_OS/fake/fake_269.jpg,[uncertain],fake
-5.0891247,1.8671935,/kaggle/input/oneshot/test_OS/fake/fake_263.jpg,[generated],fake
2.3938951,4.1420865,/kaggle/input/oneshot/test_OS/fake/fake_162.jpg,[uncertain],fake
7.1610236,0.48721606,/kaggle/input/oneshot/test_OS/fake/fake_252.jpg,[generated],fake
5.228523,-5.921101,/kaggle/input/oneshot/test_OS/fake/fake_237.jpg,[real face],fake
12.419239,0.79392415,/kaggle/input/oneshot/test_OS/fake/fake_247.jpg,[uncertain],fake
-4.280287,1.8364778,/kaggle/input/oneshot/test_OS/fake/fake_156.jpg,[uncertain],fake
6.660713,0.04239661,/kaggle/input/oneshot/test_OS/fake/fake_225.jpg,[generated],fake
8.749796,-0.726452,/kaggle/input/oneshot/test_OS/fake/fake_275.jpg,[uncertain],fake
13.058095,-3.7040942,/kaggle/input/oneshot/test_OS/fake/fake_215.jpg,[generated],fake
2.1513495,1.2098515,/kaggle/input/oneshot/test_OS/fake/fake_155.jpg,[uncertain],fake
0.12946299,0.09430239,/kaggle/input/oneshot/test_OS/fake/fake_159.jpg,[uncertain],fake
-5.42886,0.26901695,/kaggle/input/oneshot/test_OS/fake/fake_224.jpg,[real face],fake
-1.6233604,15.323645,/kaggle/input/oneshot/test_OS/fake/fake_189.jpg,[uncertain],fake
5.913086,0.37452722,/kaggle/input/oneshot/test_OS/fake/fake_280.jpg,[uncertain],fake
-16.69128,0.045390744,/kaggle/input/oneshot/test_OS/fake/fake_171.jpg,[real face],fake
3.306695,-0.5942188,/kaggle/input/oneshot/test_OS/fake/fake_262.jpg,[uncertain],fake
3.5100696,5.326293,/kaggle/input/oneshot/test_OS/fake/fake_207.jpg,[uncertain],fake
0.5705254,1.5365194,/kaggle/input/oneshot/test_OS/fake/fake_273.jpg,[uncertain],fake
8.340475,2.4326403,/kaggle/input/oneshot/test_OS/fake/fake_255.jpg,[uncertain],fake
2.9569082,1.5834991,/kaggle/input/oneshot/test_OS/fake/fake_282.jpg,[uncertain],fake
-0.38112083,12.292784,/kaggle/input/oneshot/test_OS/fake/fake_200.jpg,[uncertain],fake
-3.135584,1.5307996,/kaggle/input/oneshot/test_OS/fake/fake_168.jpg,[uncertain],fake
-1.8359467,6.1493325,/kaggle/input/oneshot/test_OS/fake/fake_178.jpg,[uncertain],fake
-8.507737,-7.7876554,/kaggle/input/oneshot/test_OS/fake/fake_211.jpg,[generated],fake
2.4566107,-2.2674878,/kaggle/input/oneshot/test_OS/fake/fake_220.jpg,[uncertain],fake
5.2861905,2.7043033,/kaggle/input/oneshot/test_OS/fake/fake_190.jpg,[uncertain],fake
-7.0045156,1.0796355,/kaggle/input/oneshot/test_OS/fake/fake_251.jpg,[uncertain],fake
-1.3244394,4.4739237,/kaggle/input/oneshot/test_OS/fake/fake_254.jpg,[uncertain],fake
0.1279755,0.41037208,/kaggle/input/oneshot/test_OS/fake/fake_235.jpg,[uncertain],fake
9.432703,-3.9312575,/kaggle/input/oneshot/test_OS/fake/fake_223.jpg,[uncertain],fake
-5.397624,-1.6010218,/kaggle/input/oneshot/test_OS/fake/fake_246.jpg,[uncertain],fake
-8.576925,0.021012265,/kaggle/input/oneshot/test_OS/fake/fake_265.jpg,[uncertain],fake
6.541961,-0.71588063,/kaggle/input/oneshot/test_OS/fake/fake_196.jpg,[uncertain],fake
14.24378,-1.1176425,/kaggle/input/oneshot/test_OS/fake/fake_219.jpg,[generated],fake
-3.933999,12.197269,/kaggle/input/oneshot/test_OS/fake/fake_258.jpg,[uncertain],fake
5.2034698,1.6049172,/kaggle/input/oneshot/test_OS/fake/fake_296.jpg,[uncertain],fake
-9.607438,-3.8656635,/kaggle/input/oneshot/test_OS/fake/fake_285.jpg,[real face],fake
10.654745,3.337861,/kaggle/input/oneshot/test_OS/fake/fake_152.jpg,[uncertain],fake
1.8652799,1.1500573,/kaggle/input/oneshot/test_OS/fake/fake_198.jpg,[uncertain],fake
3.5982108,-0.3998826,/kaggle/input/oneshot/test_OS/fake/fake_151.jpg,[uncertain],fake
-0.19135769,1.0301325,/kaggle/input/oneshot/test_OS/fake/fake_232.jpg,[uncertain],fake
-0.020965023,17.340952,/kaggle/input/oneshot/test_OS/fake/fake_276.jpg,[uncertain],fake
-4.922138,14.991463,/kaggle/input/oneshot/test_OS/fake/fake_238.jpg,[generated],fake
-14.01645,-0.72988504,/kaggle/input/oneshot/test_OS/fake/fake_199.jpg,[uncertain],fake
5.348848,0.9686089,/kaggle/input/oneshot/test_OS/fake/fake_214.jpg,[uncertain],fake
9.088379,-2.0957496,/kaggle/input/oneshot/test_OS/fake/fake_284.jpg,[uncertain],fake
0.13142139,3.7812183,/kaggle/input/oneshot/test_OS/fake/fake_233.jpg,[uncertain],fake
-2.1028025,2.400957,/kaggle/input/oneshot/test_OS/fake/fake_203.jpg,[uncertain],fake
1.8692615,-4.1752896,/kaggle/input/oneshot/test_OS/fake/fake_226.jpg,[uncertain],fake
12.264361,3.8468103,/kaggle/input/oneshot/test_OS/fake/fake_163.jpg,[generated],fake
4.075881,0.605634,/kaggle/input/oneshot/test_OS/fake/fake_272.jpg,[generated],fake
