x,y,image_path,prediction,ground_truth
6.465446,-19.151838,/kaggle/input/oneshot/test_OS/real/real_91.jpg,uncertain,real
-1.2125067,-16.121252,/kaggle/input/oneshot/test_OS/fake/fake_228.jpg,uncertain,fake
-5.299802,11.204992,/kaggle/input/oneshot/test_OS/fake/fake_273.jpg,real face,fake
2.1485772,-13.257391,/kaggle/input/oneshot/test_OS/fake/fake_221.jpg,uncertain,fake
3.5092874,6.692351,/kaggle/input/oneshot/test_OS/real/real_22.jpg,[uncertain],real
-5.946916,6.632937,/kaggle/input/oneshot/test_OS/real/real_72.jpg,uncertain,real
-8.537749,18.355368,/kaggle/input/oneshot/test_OS/fake/fake_187.jpg,uncertain,fake
-8.364843,9.526072,/kaggle/input/oneshot/test_OS/real/real_88.jpg,uncertain,real
8.170199,-17.79749,/kaggle/input/oneshot/test_OS/fake/fake_284.jpg,uncertain,fake
10.817519,4.1126003,/kaggle/input/oneshot/test_OS/real/real_125.jpg,[uncertain],real
4.3551626,0.14841653,/kaggle/input/oneshot/test_OS/fake/fake_178.jpg,uncertain,fake
9.482788,-1.0635763,/kaggle/input/oneshot/test_OS/real/real_70.jpg,[real face],real
6.26271,-3.3529582,/kaggle/input/oneshot/test_OS/fake/fake_235.jpg,[generated],fake
-1.688273,13.900293,/kaggle/input/oneshot/test_OS/fake/fake_232.jpg,real face,fake
4.671707,-4.177885,/kaggle/input/oneshot/test_OS/real/real_27.jpg,[generated],real
-9.479788,14.308117,/kaggle/input/oneshot/test_OS/real/real_102.jpg,uncertain,real
0.49543506,5.839533,/kaggle/input/oneshot/test_OS/fake/fake_230.jpg,uncertain,fake
-12.495922,8.924755,/kaggle/input/oneshot/test_OS/real/real_96.jpg,[generated],real
0.4420794,16.056969,/kaggle/input/oneshot/test_OS/real/real_41.jpg,uncertain,real
8.627056,-15.803071,/kaggle/input/oneshot/test_OS/real/real_121.jpg,[generated],real
2.2904623,-14.840598,/kaggle/input/oneshot/test_OS/real/real_146.jpg,uncertain,real
4.929,-14.833431,/kaggle/input/oneshot/test_OS/fake/fake_151.jpg,real face,fake
8.82892,-18.620516,/kaggle/input/oneshot/test_OS/real/real_105.jpg,uncertain,real
8.7127495,-23.301823,/kaggle/input/oneshot/test_OS/real/real_12.jpg,uncertain,real
9.753542,-13.475763,/kaggle/input/oneshot/test_OS/fake/fake_222.jpg,uncertain,fake
8.727169,-11.528393,/kaggle/input/oneshot/test_OS/fake/fake_173.jpg,[uncertain],fake
-6.86797,14.285665,/kaggle/input/oneshot/test_OS/real/real_55.jpg,uncertain,real
5.994851,-1.0050486,/kaggle/input/oneshot/test_OS/fake/fake_170.jpg,uncertain,fake
1.6627916,-19.62899,/kaggle/input/oneshot/test_OS/fake/fake_256.jpg,uncertain,fake
4.64829,-11.22034,/kaggle/input/oneshot/test_OS/fake/fake_209.jpg,[generated],fake
-5.446583,20.38608,/kaggle/input/oneshot/test_OS/fake/fake_201.jpg,uncertain,fake
7.9631114,3.0757508,/kaggle/input/oneshot/test_OS/fake/fake_271.jpg,[uncertain],fake
-4.2983437,14.183346,/kaggle/input/oneshot/test_OS/fake/fake_250.jpg,uncertain,fake
8.19785,-1.2704259,/kaggle/input/oneshot/test_OS/fake/fake_226.jpg,uncertain,fake
-11.284737,11.883026,/kaggle/input/oneshot/test_OS/fake/fake_185.jpg,uncertain,fake
5.457548,-1.2600935,/kaggle/input/oneshot/test_OS/fake/fake_220.jpg,uncertain,fake
-5.0392385,8.778084,/kaggle/input/oneshot/test_OS/fake/fake_233.jpg,uncertain,fake
-6.009507,9.311543,/kaggle/input/oneshot/test_OS/fake/fake_257.jpg,real face,fake
-4.9417057,1.6960751,/kaggle/input/oneshot/test_OS/fake/fake_167.jpg,uncertain,fake
-0.589285,12.988483,/kaggle/input/oneshot/test_OS/fake/fake_196.jpg,real face,fake
-0.09445308,-10.663136,/kaggle/input/oneshot/test_OS/real/real_77.jpg,[uncertain],real
5.8638763,0.29545167,/kaggle/input/oneshot/test_OS/real/real_23.jpg,[uncertain],real
7.369138,-23.31914,/kaggle/input/oneshot/test_OS/real/real_67.jpg,uncertain,real
-12.1877,5.648264,/kaggle/input/oneshot/test_OS/fake/fake_211.jpg,[generated],fake
1.9755467,7.4051194,/kaggle/input/oneshot/test_OS/real/real_132.jpg,uncertain,real
7.565823,-22.53898,/kaggle/input/oneshot/test_OS/real/real_43.jpg,uncertain,real
3.7394154,-19.621912,/kaggle/input/oneshot/test_OS/fake/fake_212.jpg,uncertain,fake
5.568912,-21.449902,/kaggle/input/oneshot/test_OS/real/real_112.jpg,uncertain,real
4.6868367,-21.94445,/kaggle/input/oneshot/test_OS/fake/fake_249.jpg,uncertain,fake
3.8998673,6.6465163,/kaggle/input/oneshot/test_OS/real/real_97.jpg,uncertain,real
6.6584506,4.2412233,/kaggle/input/oneshot/test_OS/real/real_53.jpg,[uncertain],real
-12.387024,2.8390853,/kaggle/input/oneshot/test_OS/real/real_107.jpg,[generated],real
-8.599079,13.593753,/kaggle/input/oneshot/test_OS/fake/fake_168.jpg,uncertain,fake
7.745018,-10.055102,/kaggle/input/oneshot/test_OS/real/real_104.jpg,[uncertain],real
-14.563778,12.764468,/kaggle/input/oneshot/test_OS/real/real_50.jpg,[generated],real
-10.649027,0.8805,/kaggle/input/oneshot/test_OS/real/real_145.jpg,real face,real
0.21410163,14.986727,/kaggle/input/oneshot/test_OS/fake/fake_290.jpg,[uncertain],fake
-4.2947044,6.9294753,/kaggle/input/oneshot/test_OS/real/real_137.jpg,uncertain,real
2.0517561,-20.769522,/kaggle/input/oneshot/test_OS/fake/fake_213.jpg,uncertain,fake
-4.104821,11.161497,/kaggle/input/oneshot/test_OS/fake/fake_251.jpg,[uncertain],fake
-1.2235436,-14.272096,/kaggle/input/oneshot/test_OS/fake/fake_288.jpg,uncertain,fake
-3.689341,6.45088,/kaggle/input/oneshot/test_OS/fake/fake_262.jpg,uncertain,fake
-13.849435,12.971748,/kaggle/input/oneshot/test_OS/real/real_54.jpg,[generated],real
3.1556785,1.445533,/kaggle/input/oneshot/test_OS/real/real_58.jpg,[uncertain],real
5.1426253,-13.173715,/kaggle/input/oneshot/test_OS/real/real_136.jpg,uncertain,real
2.2734122,-0.39876613,/kaggle/input/oneshot/test_OS/fake/fake_216.jpg,[uncertain],fake
4.182172,-23.55997,/kaggle/input/oneshot/test_OS/real/real_56.jpg,uncertain,real
1.42028,-16.232864,/kaggle/input/oneshot/test_OS/real/real_16.jpg,uncertain,real
-5.38305,8.384346,/kaggle/input/oneshot/test_OS/real/real_93.jpg,real face,real
-3.93236,9.340454,/kaggle/input/oneshot/test_OS/fake/fake_198.jpg,real face,fake
-3.5616376,12.026849,/kaggle/input/oneshot/test_OS/fake/fake_153.jpg,[uncertain],fake
-5.866347,9.069499,/kaggle/input/oneshot/test_OS/fake/fake_155.jpg,real face,fake
-7.0993223,18.884977,/kaggle/input/oneshot/test_OS/fake/fake_276.jpg,uncertain,fake
1.1698871,-18.429426,/kaggle/input/oneshot/test_OS/fake/fake_206.jpg,uncertain,fake
2.2298708,-7.4698386,/kaggle/input/oneshot/test_OS/real/real_131.jpg,[generated],real
-13.588314,12.914251,/kaggle/input/oneshot/test_OS/fake/fake_238.jpg,[generated],fake
-3.7492938,7.992661,/kaggle/input/oneshot/test_OS/real/real_0.jpg,real face,real
5.753702,-22.642921,/kaggle/input/oneshot/test_OS/fake/fake_205.jpg,uncertain,fake
5.223124,2.6690063,/kaggle/input/oneshot/test_OS/fake/fake_274.jpg,[uncertain],fake
-7.354821,5.2569532,/kaggle/input/oneshot/test_OS/real/real_7.jpg,uncertain,real
4.1486497,-0.65907526,/kaggle/input/oneshot/test_OS/real/real_129.jpg,[uncertain],real
-12.338907,15.976773,/kaggle/input/oneshot/test_OS/fake/fake_183.jpg,real face,fake
0.6886066,-18.693249,/kaggle/input/oneshot/test_OS/fake/fake_277.jpg,uncertain,fake
-6.506976,3.6000702,/kaggle/input/oneshot/test_OS/real/real_149.jpg,uncertain,real
8.758307,1.3651749,/kaggle/input/oneshot/test_OS/real/real_122.jpg,[uncertain],real
-2.1504002,11.437428,/kaggle/input/oneshot/test_OS/fake/fake_253.jpg,real face,fake
2.4507058,8.4579935,/kaggle/input/oneshot/test_OS/fake/fake_227.jpg,[uncertain],fake
-0.6524265,18.514263,/kaggle/input/oneshot/test_OS/fake/fake_234.jpg,real face,fake
4.0799074,-15.644779,/kaggle/input/oneshot/test_OS/real/real_87.jpg,[uncertain],real
-5.2073674,5.506383,/kaggle/input/oneshot/test_OS/real/real_34.jpg,uncertain,real
-5.349399,12.36517,/kaggle/input/oneshot/test_OS/fake/fake_286.jpg,uncertain,fake
4.540017,-2.3627625,/kaggle/input/oneshot/test_OS/real/real_57.jpg,[uncertain],real
-13.446064,10.237768,/kaggle/input/oneshot/test_OS/real/real_32.jpg,uncertain,real
0.6609646,-11.809351,/kaggle/input/oneshot/test_OS/real/real_141.jpg,real face,real
-11.846296,13.004367,/kaggle/input/oneshot/test_OS/fake/fake_294.jpg,[generated],fake
-9.776204,12.102824,/kaggle/input/oneshot/test_OS/real/real_117.jpg,uncertain,real
-0.94665754,11.036119,/kaggle/input/oneshot/test_OS/fake/fake_181.jpg,uncertain,fake
7.711868,-20.797407,/kaggle/input/oneshot/test_OS/real/real_84.jpg,[uncertain],real
10.936595,-12.916232,/kaggle/input/oneshot/test_OS/real/real_59.jpg,real face,real
-1.7868116,11.359651,/kaggle/input/oneshot/test_OS/real/real_123.jpg,uncertain,real
7.032084,1.4070522,/kaggle/input/oneshot/test_OS/fake/fake_224.jpg,[uncertain],fake
4.7576118,-18.3215,/kaggle/input/oneshot/test_OS/real/real_115.jpg,uncertain,real
-2.358662,10.37889,/kaggle/input/oneshot/test_OS/real/real_142.jpg,[uncertain],real
1.2277496,-14.492629,/kaggle/input/oneshot/test_OS/fake/fake_255.jpg,uncertain,fake
5.754949,-20.60609,/kaggle/input/oneshot/test_OS/real/real_110.jpg,uncertain,real
-1.6593904,6.2833095,/kaggle/input/oneshot/test_OS/real/real_139.jpg,uncertain,real
-0.4801917,-13.629468,/kaggle/input/oneshot/test_OS/fake/fake_248.jpg,uncertain,fake
-11.361487,11.478228,/kaggle/input/oneshot/test_OS/fake/fake_279.jpg,uncertain,fake
0.588981,13.938195,/kaggle/input/oneshot/test_OS/fake/fake_197.jpg,[generated],fake
3.3481066,12.252275,/kaggle/input/oneshot/test_OS/fake/fake_283.jpg,[uncertain],fake
2.4068723,-22.471281,/kaggle/input/oneshot/test_OS/fake/fake_223.jpg,uncertain,fake
2.2056549,1.8444159,/kaggle/input/oneshot/test_OS/fake/fake_258.jpg,[uncertain],fake
-7.275324,20.149488,/kaggle/input/oneshot/test_OS/real/real_40.jpg,uncertain,real
5.2725425,-24.894112,/kaggle/input/oneshot/test_OS/real/real_6.jpg,[uncertain],real
-0.784336,8.745204,/kaggle/input/oneshot/test_OS/fake/fake_287.jpg,uncertain,fake
-9.286787,19.297039,/kaggle/input/oneshot/test_OS/real/real_138.jpg,uncertain,real
-12.344924,15.9037485,/kaggle/input/oneshot/test_OS/real/real_86.jpg,real face,real
6.890495,-13.100216,/kaggle/input/oneshot/test_OS/fake/fake_292.jpg,uncertain,fake
-3.7491724,4.9712424,/kaggle/input/oneshot/test_OS/real/real_73.jpg,uncertain,real
1.0795072,10.052314,/kaggle/input/oneshot/test_OS/fake/fake_267.jpg,uncertain,fake
0.48730403,11.219948,/kaggle/input/oneshot/test_OS/fake/fake_245.jpg,uncertain,fake
8.037005,-14.5211735,/kaggle/input/oneshot/test_OS/fake/fake_157.jpg,uncertain,fake
8.083364,0.10498162,/kaggle/input/oneshot/test_OS/fake/fake_193.jpg,[uncertain],fake
-0.060848165,19.401688,/kaggle/input/oneshot/test_OS/real/real_147.jpg,uncertain,real
-4.271378,8.744789,/kaggle/input/oneshot/test_OS/fake/fake_298.jpg,uncertain,fake
-1.1187758,10.079506,/kaggle/input/oneshot/test_OS/fake/fake_192.jpg,uncertain,fake
-6.041595,6.62387,/kaggle/input/oneshot/test_OS/real/real_5.jpg,uncertain,real
8.596951,-13.750388,/kaggle/input/oneshot/test_OS/fake/fake_252.jpg,uncertain,fake
-2.9754152,17.36988,/kaggle/input/oneshot/test_OS/real/real_127.jpg,uncertain,real
-10.703124,1.9237411,/kaggle/input/oneshot/test_OS/real/real_52.jpg,uncertain,real
-8.067271,9.071098,/kaggle/input/oneshot/test_OS/real/real_76.jpg,uncertain,real
-4.5460014,3.2310374,/kaggle/input/oneshot/test_OS/real/real_111.jpg,real face,real
9.665256,-17.530817,/kaggle/input/oneshot/test_OS/real/real_8.jpg,uncertain,real
7.9836664,2.7467422,/kaggle/input/oneshot/test_OS/fake/fake_179.jpg,[uncertain],fake
-4.438354,15.542275,/kaggle/input/oneshot/test_OS/fake/fake_152.jpg,uncertain,fake
7.428269,-21.028564,/kaggle/input/oneshot/test_OS/real/real_119.jpg,uncertain,real
-5.671804,1.6612293,/kaggle/input/oneshot/test_OS/fake/fake_236.jpg,uncertain,fake
-10.463916,18.120451,/kaggle/input/oneshot/test_OS/real/real_31.jpg,[uncertain],real
0.26770046,-22.35713,/kaggle/input/oneshot/test_OS/real/real_44.jpg,uncertain,real
10.215232,-15.290505,/kaggle/input/oneshot/test_OS/real/real_62.jpg,[generated],real
5.5633845,-5.638748,/kaggle/input/oneshot/test_OS/real/real_15.jpg,[real face],real
4.6670523,8.308364,/kaggle/input/oneshot/test_OS/fake/fake_244.jpg,real face,fake
2.972384,-3.2071874,/kaggle/input/oneshot/test_OS/real/real_90.jpg,[uncertain],real
-3.7132516,14.568702,/kaggle/input/oneshot/test_OS/fake/fake_172.jpg,uncertain,fake
4.6871567,8.296863,/kaggle/input/oneshot/test_OS/fake/fake_156.jpg,uncertain,fake
-2.7469597,5.128514,/kaggle/input/oneshot/test_OS/real/real_134.jpg,uncertain,real
2.507862,-8.64401,/kaggle/input/oneshot/test_OS/real/real_48.jpg,uncertain,real
2.3166933,11.772532,/kaggle/input/oneshot/test_OS/fake/fake_278.jpg,uncertain,fake
3.338646,-11.79031,/kaggle/input/oneshot/test_OS/fake/fake_299.jpg,uncertain,fake
-1.6973224,10.608655,/kaggle/input/oneshot/test_OS/fake/fake_204.jpg,real face,fake
-0.0024331326,-15.160401,/kaggle/input/oneshot/test_OS/fake/fake_239.jpg,uncertain,fake
2.8677115,-18.286907,/kaggle/input/oneshot/test_OS/fake/fake_215.jpg,uncertain,fake
-6.101143,16.261362,/kaggle/input/oneshot/test_OS/fake/fake_195.jpg,uncertain,fake
3.4875407,-16.082222,/kaggle/input/oneshot/test_OS/real/real_99.jpg,[generated],real
5.5864573,-17.64502,/kaggle/input/oneshot/test_OS/real/real_140.jpg,uncertain,real
-9.16789,19.249891,/kaggle/input/oneshot/test_OS/fake/fake_182.jpg,real face,fake
5.547108,2.7202218,/kaggle/input/oneshot/test_OS/real/real_30.jpg,[uncertain],real
0.8383201,-19.94912,/kaggle/input/oneshot/test_OS/fake/fake_237.jpg,uncertain,fake
-4.0466747,1.1238801,/kaggle/input/oneshot/test_OS/real/real_39.jpg,uncertain,real
-7.787623,17.331703,/kaggle/input/oneshot/test_OS/real/real_45.jpg,real face,real
-0.033900175,19.44153,/kaggle/input/oneshot/test_OS/real/real_113.jpg,real face,real
-8.756206,6.6492524,/kaggle/input/oneshot/test_OS/real/real_78.jpg,[generated],real
-9.735208,16.559404,/kaggle/input/oneshot/test_OS/real/real_75.jpg,uncertain,real
-9.516789,9.600573,/kaggle/input/oneshot/test_OS/real/real_35.jpg,[uncertain],real
5.5190334,-12.526374,/kaggle/input/oneshot/test_OS/fake/fake_191.jpg,uncertain,fake
3.3560913,-11.617032,/kaggle/input/oneshot/test_OS/real/real_38.jpg,[uncertain],real
-11.289533,4.181666,/kaggle/input/oneshot/test_OS/fake/fake_254.jpg,[uncertain],fake
-1.6359047,7.066992,/kaggle/input/oneshot/test_OS/real/real_103.jpg,uncertain,real
-1.0562552,8.422912,/kaggle/input/oneshot/test_OS/real/real_26.jpg,uncertain,real
4.803096,-19.006403,/kaggle/input/oneshot/test_OS/fake/fake_194.jpg,[uncertain],fake
2.4840999,-17.371939,/kaggle/input/oneshot/test_OS/fake/fake_275.jpg,uncertain,fake
1.1761923,-21.247646,/kaggle/input/oneshot/test_OS/real/real_17.jpg,uncertain,real
7.010004,1.2766086,/kaggle/input/oneshot/test_OS/fake/fake_174.jpg,[uncertain],fake
9.892605,-15.9107,/kaggle/input/oneshot/test_OS/real/real_19.jpg,uncertain,real
-8.613722,10.210922,/kaggle/input/oneshot/test_OS/real/real_46.jpg,[uncertain],real
5.14901,-23.42825,/kaggle/input/oneshot/test_OS/real/real_25.jpg,uncertain,real
1.0100373,10.106433,/kaggle/input/oneshot/test_OS/fake/fake_162.jpg,uncertain,fake
-1.9626645,15.434947,/kaggle/input/oneshot/test_OS/fake/fake_188.jpg,uncertain,fake
-3.1186981,16.376234,/kaggle/input/oneshot/test_OS/fake/fake_160.jpg,uncertain,fake
-2.146618,-17.14683,/kaggle/input/oneshot/test_OS/fake/fake_225.jpg,uncertain,fake
8.547574,-0.05693828,/kaggle/input/oneshot/test_OS/fake/fake_166.jpg,[uncertain],fake
0.67482656,-14.556379,/kaggle/input/oneshot/test_OS/fake/fake_247.jpg,uncertain,fake
-14.005697,6.5207515,/kaggle/input/oneshot/test_OS/real/real_1.jpg,generated,real
5.107462,-14.169135,/kaggle/input/oneshot/test_OS/real/real_3.jpg,[uncertain],real
-4.7670107,11.468825,/kaggle/input/oneshot/test_OS/fake/fake_159.jpg,uncertain,fake
4.3924847,-16.952908,/kaggle/input/oneshot/test_OS/real/real_82.jpg,uncertain,real
6.5043783,0.1986166,/kaggle/input/oneshot/test_OS/fake/fake_169.jpg,uncertain,fake
3.256637,-2.8881018,/kaggle/input/oneshot/test_OS/real/real_143.jpg,[uncertain],real
5.182072,5.2087345,/kaggle/input/oneshot/test_OS/real/real_116.jpg,[uncertain],real
-4.4823685,14.294337,/kaggle/input/oneshot/test_OS/fake/fake_260.jpg,uncertain,fake
3.2468853,-20.927301,/kaggle/input/oneshot/test_OS/fake/fake_180.jpg,uncertain,fake
