x,y,image_path,prediction,ground_truth
1.7000657,-3.9878783,/kaggle/input/oneshot/test_OS/real/real_36.jpg,[real face],real
2.2566712,-12.975537,/kaggle/input/oneshot/test_OS/real/real_22.jpg,[real face],real
-9.373903,-0.23254128,/kaggle/input/oneshot/test_OS/real/real_147.jpg,[real face],real
-6.2423697,-18.95152,/kaggle/input/oneshot/test_OS/real/real_69.jpg,[generated],real
4.439237,14.8755,/kaggle/input/oneshot/test_OS/real/real_24.jpg,real face,real
-2.580252,-17.981047,/kaggle/input/oneshot/test_OS/real/real_48.jpg,[real face],real
-2.0255306,17.48899,/kaggle/input/oneshot/test_OS/real/real_11.jpg,[real face],real
-5.994376,-17.99474,/kaggle/input/oneshot/test_OS/real/real_68.jpg,[generated],real
-8.008554,-5.9522758,/kaggle/input/oneshot/test_OS/real/real_28.jpg,[real face],real
-3.2694743,6.971907,/kaggle/input/oneshot/test_OS/real/real_19.jpg,real face,real
12.090437,-5.1321783,/kaggle/input/oneshot/test_OS/real/real_96.jpg,[generated],real
0.7962533,11.235716,/kaggle/input/oneshot/test_OS/real/real_112.jpg,[real face],real
-7.1997437,3.492275,/kaggle/input/oneshot/test_OS/real/real_107.jpg,[generated],real
-5.3780394,14.984111,/kaggle/input/oneshot/test_OS/real/real_33.jpg,[real face],real
-3.6075265,15.145809,/kaggle/input/oneshot/test_OS/real/real_141.jpg,[generated],real
9.513966,-12.866596,/kaggle/input/oneshot/test_OS/real/real_118.jpg,real face,real
-2.718768,-2.4562106,/kaggle/input/oneshot/test_OS/real/real_76.jpg,[real face],real
3.376782,16.729647,/kaggle/input/oneshot/test_OS/real/real_114.jpg,real face,real
-6.3985286,-3.4085803,/kaggle/input/oneshot/test_OS/real/real_5.jpg,real face,real
10.514438,-10.117917,/kaggle/input/oneshot/test_OS/real/real_90.jpg,[generated],real
-3.4089012,-7.00366,/kaggle/input/oneshot/test_OS/real/real_132.jpg,[real face],real
5.355724,-14.985575,/kaggle/input/oneshot/test_OS/real/real_23.jpg,[generated],real
7.100685,3.7866414,/kaggle/input/oneshot/test_OS/real/real_15.jpg,[real face],real
-5.26026,-16.138248,/kaggle/input/oneshot/test_OS/real/real_40.jpg,[generated],real
-1.7543044,-0.85809577,/kaggle/input/oneshot/test_OS/real/real_127.jpg,[generated],real
3.803215,1.0926406,/kaggle/input/oneshot/test_OS/real/real_86.jpg,[generated],real
-1.2888496,-2.0496676,/kaggle/input/oneshot/test_OS/real/real_55.jpg,[generated],real
-4.373301,8.058252,/kaggle/input/oneshot/test_OS/real/real_121.jpg,[real face],real
-2.1904745,-21.924376,/kaggle/input/oneshot/test_OS/real/real_54.jpg,[generated],real
11.526148,-1.3967601,/kaggle/input/oneshot/test_OS/real/real_126.jpg,[generated],real
-0.34565213,-18.89109,/kaggle/input/oneshot/test_OS/real/real_58.jpg,[real face],real
6.4705215,14.543934,/kaggle/input/oneshot/test_OS/real/real_146.jpg,[real face],real
-9.6037855,2.7108269,/kaggle/input/oneshot/test_OS/real/real_145.jpg,[real face],real
6.191007,-6.481847,/kaggle/input/oneshot/test_OS/real/real_95.jpg,[generated],real
-5.3242903,-17.615398,/kaggle/input/oneshot/test_OS/real/real_92.jpg,[generated],real
-0.45582807,-21.147251,/kaggle/input/oneshot/test_OS/real/real_120.jpg,[real face],real
-7.557051,7.7501264,/kaggle/input/oneshot/test_OS/real/real_10.jpg,[generated],real
-0.43317538,9.442804,/kaggle/input/oneshot/test_OS/real/real_91.jpg,real face,real
4.475267,-6.3037934,/kaggle/input/oneshot/test_OS/real/real_93.jpg,[generated],real
12.353878,-6.139946,/kaggle/input/oneshot/test_OS/real/real_50.jpg,[generated],real
-4.9490995,1.671886,/kaggle/input/oneshot/test_OS/real/real_103.jpg,[real face],real
-3.7113183,10.9695015,/kaggle/input/oneshot/test_OS/real/real_99.jpg,[real face],real
9.290714,-3.051492,/kaggle/input/oneshot/test_OS/real/real_71.jpg,[real face],real
-2.912248,-14.295854,/kaggle/input/oneshot/test_OS/real/real_131.jpg,[real face],real
7.302871,5.2853956,/kaggle/input/oneshot/test_OS/real/real_104.jpg,[real face],real
-10.2182,-3.8098273,/kaggle/input/oneshot/test_OS/real/real_117.jpg,[generated],real
9.351332,-13.109087,/kaggle/input/oneshot/test_OS/real/real_66.jpg,real face,real
-1.1526353,6.257682,/kaggle/input/oneshot/test_OS/real/real_12.jpg,real face,real
9.615123,-0.546993,/kaggle/input/oneshot/test_OS/real/real_1.jpg,[generated],real
10.777248,-2.7642384,/kaggle/input/oneshot/test_OS/real/real_32.jpg,[generated],real
4.3233166,17.787174,/kaggle/input/oneshot/test_OS/real/real_81.jpg,[real face],real
-8.4128275,7.9670663,/kaggle/input/oneshot/test_OS/real/real_9.jpg,[generated],real
-3.6401122,19.715473,/kaggle/input/oneshot/test_OS/real/real_83.jpg,[real face],real
-7.405503,-8.383957,/kaggle/input/oneshot/test_OS/real/real_26.jpg,[generated],real
-0.3861627,-10.590248,/kaggle/input/oneshot/test_OS/fake/fake_218.jpg,[real face],fake
-2.2274537,-17.075401,/kaggle/input/oneshot/test_OS/fake/fake_289.jpg,[generated],fake
0.39182407,-0.6499285,/kaggle/input/oneshot/test_OS/fake/fake_160.jpg,[real face],fake
-6.366159,-14.467148,/kaggle/input/oneshot/test_OS/fake/fake_297.jpg,[real face],fake
6.400357,15.339015,/kaggle/input/oneshot/test_OS/fake/fake_154.jpg,[real face],fake
2.7165718,10.192943,/kaggle/input/oneshot/test_OS/fake/fake_241.jpg,real face,fake
-4.8182983,-13.597075,/kaggle/input/oneshot/test_OS/fake/fake_172.jpg,real face,fake
-0.60650647,-4.63937,/kaggle/input/oneshot/test_OS/fake/fake_195.jpg,[real face],fake
-0.8473603,-4.2515507,/kaggle/input/oneshot/test_OS/fake/fake_295.jpg,[real face],fake
2.2016988,-13.60544,/kaggle/input/oneshot/test_OS/fake/fake_240.jpg,[real face],fake
6.312457,-15.627151,/kaggle/input/oneshot/test_OS/fake/fake_166.jpg,real face,fake
-0.507925,-5.96775,/kaggle/input/oneshot/test_OS/fake/fake_175.jpg,real face,fake
-7.809721,-7.3718405,/kaggle/input/oneshot/test_OS/fake/fake_170.jpg,[real face],fake
-0.70065904,-10.917953,/kaggle/input/oneshot/test_OS/fake/fake_286.jpg,[real face],fake
0.07977254,-4.3038874,/kaggle/input/oneshot/test_OS/fake/fake_188.jpg,[real face],fake
4.5473504,-16.352812,/kaggle/input/oneshot/test_OS/fake/fake_169.jpg,[real face],fake
0.7205009,-3.4470277,/kaggle/input/oneshot/test_OS/fake/fake_229.jpg,real face,fake
-6.304391,-14.1860285,/kaggle/input/oneshot/test_OS/fake/fake_201.jpg,[real face],fake
-5.623407,-15.889545,/kaggle/input/oneshot/test_OS/fake/fake_150.jpg,[generated],fake
-5.133099,-2.8560157,/kaggle/input/oneshot/test_OS/fake/fake_242.jpg,[generated],fake
-1.3201174,-18.728779,/kaggle/input/oneshot/test_OS/fake/fake_291.jpg,[generated],fake
0.19144174,-1.095581,/kaggle/input/oneshot/test_OS/fake/fake_217.jpg,[real face],fake
-5.582601,17.937033,/kaggle/input/oneshot/test_OS/fake/fake_277.jpg,[generated],fake
1.8536998,-18.167437,/kaggle/input/oneshot/test_OS/fake/fake_184.jpg,[real face],fake
2.4933586,17.553797,/kaggle/input/oneshot/test_OS/fake/fake_206.jpg,[real face],fake
3.2301605,16.114655,/kaggle/input/oneshot/test_OS/fake/fake_212.jpg,[real face],fake
-3.9877656,14.3955345,/kaggle/input/oneshot/test_OS/fake/fake_161.jpg,real face,fake
-9.224092,15.977681,/kaggle/input/oneshot/test_OS/fake/fake_245.jpg,real face,fake
0.6659677,-8.52823,/kaggle/input/oneshot/test_OS/fake/fake_298.jpg,[real face],fake
7.3818116,-12.606181,/kaggle/input/oneshot/test_OS/fake/fake_271.jpg,[real face],fake
5.3289714,11.547415,/kaggle/input/oneshot/test_OS/fake/fake_222.jpg,[real face],fake
-1.9777381,15.7758,/kaggle/input/oneshot/test_OS/fake/fake_164.jpg,[real face],fake
-3.6351538,1.9151454,/kaggle/input/oneshot/test_OS/fake/fake_167.jpg,real face,fake
2.207823,-6.2529087,/kaggle/input/oneshot/test_OS/fake/fake_250.jpg,[generated],fake
4.2747073,13.54755,/kaggle/input/oneshot/test_OS/fake/fake_249.jpg,real face,fake
3.4161394,-10.661278,/kaggle/input/oneshot/test_OS/fake/fake_230.jpg,[real face],fake
3.6927621,10.01225,/kaggle/input/oneshot/test_OS/fake/fake_194.jpg,[real face],fake
-4.533447,13.70586,/kaggle/input/oneshot/test_OS/fake/fake_221.jpg,[generated],fake
0.9296947,3.3716447,/kaggle/input/oneshot/test_OS/fake/fake_192.jpg,[real face],fake
-0.64585376,-1.2693939,/kaggle/input/oneshot/test_OS/fake/fake_158.jpg,real face,fake
2.3897078,-6.2620373,/kaggle/input/oneshot/test_OS/fake/fake_260.jpg,[real face],fake
6.2304454,5.8018546,/kaggle/input/oneshot/test_OS/fake/fake_266.jpg,[generated],fake
1.0917479,-4.707238,/kaggle/input/oneshot/test_OS/fake/fake_181.jpg,real face,fake
5.4932885,-16.48928,/kaggle/input/oneshot/test_OS/fake/fake_193.jpg,[real face],fake
7.6528053,1.5317478,/kaggle/input/oneshot/test_OS/fake/fake_261.jpg,[real face],fake
1.4283003,12.991223,/kaggle/input/oneshot/test_OS/fake/fake_202.jpg,real face,fake
-5.9411716,3.9373364,/kaggle/input/oneshot/test_OS/fake/fake_281.jpg,[real face],fake
6.1866765,8.807967,/kaggle/input/oneshot/test_OS/fake/fake_292.jpg,[real face],fake
-9.22782,16.074135,/kaggle/input/oneshot/test_OS/fake/fake_177.jpg,real face,fake
-1.6562183,11.012147,/kaggle/input/oneshot/test_OS/fake/fake_299.jpg,real face,fake
6.169703,5.5578756,/kaggle/input/oneshot/test_OS/fake/fake_173.jpg,[generated],fake
-2.7952013,12.333922,/kaggle/input/oneshot/test_OS/fake/fake_157.jpg,[real face],fake
8.399654,13.52478,/kaggle/input/oneshot/test_OS/fake/fake_288.jpg,[real face],fake
2.478541,-11.729475,/kaggle/input/oneshot/test_OS/fake/fake_290.jpg,real face,fake
-5.098127,-8.81307,/kaggle/input/oneshot/test_OS/fake/fake_287.jpg,[generated],fake
1.2871698,-2.76765,/kaggle/input/oneshot/test_OS/fake/fake_197.jpg,[real face],fake
9.091211,1.3157953,/kaggle/input/oneshot/test_OS/fake/fake_210.jpg,[real face],fake
3.811529,1.101626,/kaggle/input/oneshot/test_OS/fake/fake_183.jpg,[real face],fake
-4.7399664,-8.878142,/kaggle/input/oneshot/test_OS/fake/fake_253.jpg,[generated],fake
1.3005131,-7.840689,/kaggle/input/oneshot/test_OS/fake/fake_257.jpg,[generated],fake
2.2762814,10.482103,/kaggle/input/oneshot/test_OS/fake/fake_205.jpg,real face,fake
0.32246953,-17.8904,/kaggle/input/oneshot/test_OS/fake/fake_274.jpg,[generated],fake
-0.89658314,-9.15069,/kaggle/input/oneshot/test_OS/fake/fake_231.jpg,[generated],fake
-2.8755958,-1.7159225,/kaggle/input/oneshot/test_OS/fake/fake_204.jpg,real face,fake
-3.306318,-18.923035,/kaggle/input/oneshot/test_OS/fake/fake_187.jpg,[generated],fake
-4.208165,-18.546438,/kaggle/input/oneshot/test_OS/fake/fake_182.jpg,[real face],fake
0.09654881,-3.1390493,/kaggle/input/oneshot/test_OS/fake/fake_208.jpg,real face,fake
-0.08281823,-13.903011,/kaggle/input/oneshot/test_OS/fake/fake_244.jpg,[generated],fake
2.5415938,-8.101202,/kaggle/input/oneshot/test_OS/fake/fake_186.jpg,[generated],fake
-1.6062747,13.153573,/kaggle/input/oneshot/test_OS/fake/fake_176.jpg,[real face],fake
-6.254007,16.730614,/kaggle/input/oneshot/test_OS/fake/fake_180.jpg,[real face],fake
-1.0316997,14.255996,/kaggle/input/oneshot/test_OS/fake/fake_228.jpg,[real face],fake
6.9029207,12.889582,/kaggle/input/oneshot/test_OS/fake/fake_191.jpg,[real face],fake
-8.338456,0.17046353,/kaggle/input/oneshot/test_OS/fake/fake_234.jpg,[real face],fake
0.5931345,0.48974243,/kaggle/input/oneshot/test_OS/fake/fake_259.jpg,[real face],fake
-4.882635,0.4301948,/kaggle/input/oneshot/test_OS/fake/fake_153.jpg,[generated],fake
3.032562,18.464096,/kaggle/input/oneshot/test_OS/fake/fake_256.jpg,[generated],fake
1.1187003,12.420533,/kaggle/input/oneshot/test_OS/fake/fake_213.jpg,real face,fake
5.2476797,-5.108519,/kaggle/input/oneshot/test_OS/fake/fake_267.jpg,[real face],fake
-1.9421563,11.785067,/kaggle/input/oneshot/test_OS/fake/fake_248.jpg,[real face],fake
8.30534,-10.318111,/kaggle/input/oneshot/test_OS/fake/fake_216.jpg,real face,fake
-2.6852188,-10.005823,/kaggle/input/oneshot/test_OS/fake/fake_270.jpg,[real face],fake
2.4464734,9.519286,/kaggle/input/oneshot/test_OS/fake/fake_293.jpg,[real face],fake
0.18283692,13.851652,/kaggle/input/oneshot/test_OS/fake/fake_269.jpg,[real face],fake
-6.089849,-0.5466832,/kaggle/input/oneshot/test_OS/fake/fake_263.jpg,[generated],fake
-2.8336587,-5.939864,/kaggle/input/oneshot/test_OS/fake/fake_162.jpg,[real face],fake
3.7674084,8.619004,/kaggle/input/oneshot/test_OS/fake/fake_252.jpg,[generated],fake
-3.9030674,18.422806,/kaggle/input/oneshot/test_OS/fake/fake_237.jpg,[generated],fake
-3.0814922,15.498493,/kaggle/input/oneshot/test_OS/fake/fake_247.jpg,[generated],fake
0.19142346,-13.928016,/kaggle/input/oneshot/test_OS/fake/fake_156.jpg,[generated],fake
-2.270094,14.907826,/kaggle/input/oneshot/test_OS/fake/fake_225.jpg,[generated],fake
0.24449088,14.570417,/kaggle/input/oneshot/test_OS/fake/fake_275.jpg,[real face],fake
-0.52791125,15.785346,/kaggle/input/oneshot/test_OS/fake/fake_215.jpg,real face,fake
-4.976838,-6.9585133,/kaggle/input/oneshot/test_OS/fake/fake_155.jpg,[generated],fake
-0.797782,-8.047524,/kaggle/input/oneshot/test_OS/fake/fake_159.jpg,[generated],fake
2.619984,-16.787113,/kaggle/input/oneshot/test_OS/fake/fake_224.jpg,real face,fake
-4.275716,-19.204313,/kaggle/input/oneshot/test_OS/fake/fake_189.jpg,[generated],fake
-2.663331,1.469393,/kaggle/input/oneshot/test_OS/fake/fake_280.jpg,real face,fake
8.581697,-12.112927,/kaggle/input/oneshot/test_OS/fake/fake_171.jpg,[generated],fake
-2.1672215,-6.2216854,/kaggle/input/oneshot/test_OS/fake/fake_262.jpg,[real face],fake
2.5141187,-4.909284,/kaggle/input/oneshot/test_OS/fake/fake_207.jpg,[real face],fake
0.29087234,-5.37433,/kaggle/input/oneshot/test_OS/fake/fake_273.jpg,[real face],fake
-0.6319075,11.791239,/kaggle/input/oneshot/test_OS/fake/fake_255.jpg,[real face],fake
-0.5225116,11.752068,/kaggle/input/oneshot/test_OS/fake/fake_282.jpg,[real face],fake
-1.5099758,-4.87347,/kaggle/input/oneshot/test_OS/fake/fake_200.jpg,[generated],fake
7.9891353,1.0661049,/kaggle/input/oneshot/test_OS/fake/fake_168.jpg,real face,fake
0.2774135,-19.605265,/kaggle/input/oneshot/test_OS/fake/fake_178.jpg,[real face],fake
11.521807,-1.6672627,/kaggle/input/oneshot/test_OS/fake/fake_211.jpg,[generated],fake
4.563232,-14.087253,/kaggle/input/oneshot/test_OS/fake/fake_220.jpg,[real face],fake
-8.63444,0.29706824,/kaggle/input/oneshot/test_OS/fake/fake_190.jpg,[real face],fake
0.27078798,-9.357936,/kaggle/input/oneshot/test_OS/fake/fake_251.jpg,[real face],fake
8.447757,0.9226154,/kaggle/input/oneshot/test_OS/fake/fake_254.jpg,[real face],fake
3.4249878,-13.744474,/kaggle/input/oneshot/test_OS/fake/fake_235.jpg,[real face],fake
2.6678824,14.841091,/kaggle/input/oneshot/test_OS/fake/fake_223.jpg,[real face],fake
-1.2241259,-7.297431,/kaggle/input/oneshot/test_OS/fake/fake_246.jpg,[real face],fake
0.58350456,-14.04137,/kaggle/input/oneshot/test_OS/fake/fake_265.jpg,[real face],fake
0.80127305,-3.227738,/kaggle/input/oneshot/test_OS/fake/fake_196.jpg,real face,fake
4.175317,11.405905,/kaggle/input/oneshot/test_OS/fake/fake_219.jpg,real face,fake
-1.2501519,-20.81012,/kaggle/input/oneshot/test_OS/fake/fake_258.jpg,[generated],fake
-0.09578199,0.31079084,/kaggle/input/oneshot/test_OS/fake/fake_296.jpg,[real face],fake
5.663103,-17.423416,/kaggle/input/oneshot/test_OS/fake/fake_285.jpg,[real face],fake
2.931266,-1.3415227,/kaggle/input/oneshot/test_OS/fake/fake_152.jpg,[real face],fake
1.6175815,-8.844112,/kaggle/input/oneshot/test_OS/fake/fake_198.jpg,[generated],fake
-0.5504444,10.617747,/kaggle/input/oneshot/test_OS/fake/fake_151.jpg,[real face],fake
-1.1364346,-3.288017,/kaggle/input/oneshot/test_OS/fake/fake_232.jpg,real face,fake
-6.323702,-18.341175,/kaggle/input/oneshot/test_OS/fake/fake_276.jpg,[generated],fake
-2.1665545,-21.799217,/kaggle/input/oneshot/test_OS/fake/fake_238.jpg,[generated],fake
5.43069,-11.066293,/kaggle/input/oneshot/test_OS/fake/fake_199.jpg,[real face],fake
-4.343798,15.393545,/kaggle/input/oneshot/test_OS/fake/fake_214.jpg,[real face],fake
-7.630545,17.804329,/kaggle/input/oneshot/test_OS/fake/fake_284.jpg,[real face],fake
-2.1646373,-10.101265,/kaggle/input/oneshot/test_OS/fake/fake_233.jpg,[real face],fake
8.705292,-1.6424459,/kaggle/input/oneshot/test_OS/fake/fake_203.jpg,[generated],fake
3.4669878,-14.157299,/kaggle/input/oneshot/test_OS/fake/fake_226.jpg,real face,fake
-2.1356094,15.436967,/kaggle/input/oneshot/test_OS/fake/fake_163.jpg,[real face],fake
-7.8062544,16.99226,/kaggle/input/oneshot/test_OS/fake/fake_272.jpg,[generated],fake
2.8623056,6.932851,/kaggle/input/oneshot/test_OS/fake/fake_209.jpg,[generated],fake
-5.368217,-2.5429673,/kaggle/input/oneshot/test_OS/fake/fake_283.jpg,[generated],fake
-6.5938582,13.033543,/kaggle/input/oneshot/test_OS/fake/fake_264.jpg,real face,fake
-2.5317235,-4.1508026,/kaggle/input/oneshot/test_OS/fake/fake_278.jpg,real face,fake
7.234836,-12.950612,/kaggle/input/oneshot/test_OS/fake/fake_179.jpg,real face,fake
7.228863,14.322218,/kaggle/input/oneshot/test_OS/fake/fake_239.jpg,[generated],fake
1.8588144,-11.109975,/kaggle/input/oneshot/test_OS/fake/fake_243.jpg,[real face],fake
-1.3649452,2.9529994,/kaggle/input/oneshot/test_OS/fake/fake_236.jpg,real face,fake
-3.4413097,-19.77034,/kaggle/input/oneshot/test_OS/fake/fake_294.jpg,[generated],fake
0.86508185,-17.941023,/kaggle/input/oneshot/test_OS/fake/fake_174.jpg,[real face],fake
